title,link,address,description,price,sq_ft,date,seller,image,bed,type,lat_lon,lat,lon,nres
Takeaway for sale,https://www.rightmove.co.uk/properties/125176085#/?channel=COM_BUY,"Apollo Fisheries, Albion Street, Leeds, West Yorkshire, LS27","BUSINESS FOR SALE! Long Established, Traditional Fish & Chip business, in the heart of Morley £39,995 + SAV!! The business is run from an impressive single fronted premises, occupying a prime position. Takings circa £2,500 to £3,000 per week! Excellent opportunity, early inspection recommended! ",39995.0,,,"Alan J Picken, Ilkley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230060/127742663/230060_RM10441_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/125176085#/?channel=COM_BUY,"Cafe & Sandwich Bars, Rawdon, West Yorkshire","LICENSED CAFE / BISTRO Prime Position in this Affluent Suburb
26 Covers Internally Plus 14 Outside
Only Personal Circumstances Force this Reluctant Sale
Large, Well Equipped Kitchen
Weekly Turnover £3,500
REF 588549. EPC Band C.
Business, Offers Around £39,950
Leeds",39950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/127567631/153122_588549_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/127095470#/?channel=COM_BUY,"C'est Chocolat, Church Street, Leeds, West Yorkshire, LS22","BUSINESS FOR SALE! Established Retailer Chocolates & Traditional Confectionery Business, Premises available on lease, LEASEHOLD. £39,950 + SAV. Very attractive business, that boasts impressive profits! Run from attractive, fully fitted, deceptively spacious premises. Early inspection recommended!!",39950.0,,,"Alan J Picken, Ilkley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230060/127095470/230060_RM10435_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/127095470#/?channel=COM_BUY,"Treasures of Wetherby, High Street, Leeds, West Yorkshire, LS22","BUSINESS FOR SALE! Very Successful, Popular Children?s Toy Shop, Premises available on lease. LEASEHOLD £39,950 + SAV. Request further details, early inspection strongly recommended. Excellent sales & profits achieved!!",39950.0,,,"Alan J Picken, Ilkley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230060/127158962/230060_RM10436_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/127158962#/?channel=COM_BUY,"Cafe & Sandwich Bars, Guiseley, West Yorkshire","CAFE TAKEAWAY Lots of Customer Footfall
Surrounded by Commerce and Firms
Run On Short Openings
Low Overheads - Good Profits
Weekly Turnover £1,500
REF 587376. EPC Band B.
Business £39,950
Leeds
",39950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/124522052/153122_587376_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/127158962#/?channel=COM_BUY,"Cafe & Sandwich Bars, Morley, West Yorkshire","CAFE - 36 COVERS
Prime Position in the Centre of the Busy Market Town
Operated in Relatively Easy Hours
Genuine Reason for Sale
VIEWING IS HIGHLY RECOMMENDED
Weekly Turnover £1,800
REF 587367. EPC Band C.
Business £39,950
Leeds
",39950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/124360184/153122_587367_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/124522052#/?channel=COM_BUY,"Cafe & Sandwich Bars, Headingley, West Yorkshire","COFFEE SHOP, CAFE AND SANDWICHES
Tremendous Potential
Excellent Trading Position
Secure Lease and Sensible Rent
Viewing Highly Recommended
Weekly Turnover £2,500
REF 584822. EPC Band E.
Business £37,000
Leeds",37000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/75168892/153122_584822_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/124522052#/?channel=COM_BUY,"Crossley Street, Wetherby, West Yorkshire, LS22","OLD-ESTABLISHED NEWSAGENTS AND SWEET SHOP IN WETHERBY. OCCUPIES AN ENVIABLE, PRIME POSITION. TRADITIONAL SWEET SALES, EXCELLENT AND LUCRATIVE NEWSPAPER AND MAGAZINE SERVICE. IMPRESSIVE TAKINGS ACHIEVED. EXCELLENT BUSINESS. PROPERTY ON LEASE. BUSINESS £35,000 + SAV. ABSOLUTE BARGAIN PRICE!!",35000.0,,,"Alan J Picken, Ilkley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230060/108635255/230060_RM10278_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Takeaway for sale,https://www.rightmove.co.uk/properties/124360184#/?channel=COM_BUY,"Leeds, West Yorkshire, LS15",Reputable Cafe Diner For Sale,34995.0,,,"Hilton Smythe, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/151k/150767/126164330/150767_B07027_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/124360184#/?channel=COM_BUY,"Cafe & Sandwich Bars, Lofthouse, West Yorkshire","CAFE Busy Main Road Position
Well Appointed Cafe with 20 Covers
Reluctantly Offered For Sale Due To Ill Health
EARLY INSPECTION RECOMMENDED
REF 587074. EPC Band C.
Business £34,950
Wakefield
",34950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/127028894/153122_587074_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/75168892#/?channel=COM_BUY,"Cafe & Sandwich Bars, West Yorkshire","CAFE AND SANDWICH BAR Internal Seating for 12 Plus External Seating for 4 to 6
Densely Populated Leeds Suburb with Easy Parking
Surrounded By Residential and Commercial Customers
Secure Lease with Very Low Rent
Weekly Turnover £1,600 to £2,200
REF 587316. EPC Band C.
Business £32,500
Leeds",32500.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/85373478/153122_587316_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/75168892#/?channel=COM_BUY,"The Animal Barn, Westgate, Leeds, West Yorkshire, LS22","BUSINESS FOR SALE! Established & Very Well-known Dog Grooming Salon, £29,950 + SAV!! The business is run on convenient opening hours 5 days a week, showing excellent sales & profits. Turnover in excess of £45,000! Growth potential, attractive business. Early inspection strongly recommended! ",29950.0,,,"Alan J Picken, Ilkley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230060/127492088/230060_RM10438_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/108635255#/?channel=COM_BUY,"Day Nursery & Play Centre, County Durham","CHILDREN’S PLAY CENTRE Run in Very Restricted Hours
Genuine Reason for Sale
Cafe Seating Up to 30 Covers
VIEWING RECOMMENDED
Weekly Turnover £900
REF 587344. EPC Band D.
Business Offers Around £29,950
Consett",29950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/124000226/153122_587344_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/108635255#/?channel=COM_BUY,"Clothing & Accessories, Morley, West Yorkshire","WORKWEAR, MENSWEAR AND HIGH VIZ BUSINESS Retirement Sale After 16 Years Here
Very Well Established Business
Worked in Very Easy Hours Over Six Days
Weekly Turnover £2,000
Scope for Even More Here
REF 586899. EPC Band D.
Business £24,950
Leeds
",24950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/115164044/153122_586899_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/126164330#/?channel=COM_BUY,"SIO Coffee & Shakes, Harrogate Road, Leeds, West Yorkshire, LS19","BUSINESS FOR SALE- Independent Well-known Cafe business. Prime trading position, premises available on lease LEASEHOLD. Recently renovated premises with modern décor, fixtures & fittings. Takings £1,000 per week, growing week on week! Request full details today. Early inspection strongly recommended",24950.0,,,"Alan J Picken, Ilkley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230060/128596829/230060_RM10449_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Restaurant for sale,https://www.rightmove.co.uk/properties/126164330#/?channel=COM_BUY,"Hot Food Take Away, Pudsey, West Yorkshire","TAKEAWAY AND DINER In the Centre of a Densely Populated Residential Area
Dining Area for 12 Covers
Good Sized, Well Equipped Commercial Kitchen
VIEW EARLY, THIS WILL GO
Weekly Turnover £3,500
REF 587183. EPC Band D.
Business £24,950
Leeds
",24950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/121448573/153122_587183_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Light industrial for sale,https://www.rightmove.co.uk/properties/127028894#/?channel=COM_BUY,"Manufacturing, Garforth, West Yorkshire","BEDROOM FURNITURE MANUFACTURING
Bespoke Bedroom Furniture Manufacturer and Installer
Showroom and Manufacturing Workshop Run from an Industrial Unit
Scope to Increase by Marketing the Business Through Social Media
Annual Turnover £80,000
REF 587350. EPC Band D.
Business, Asking Price £23,000
We...",23000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/124158359/153122_587350_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Hairdresser / barber shop for sale,https://www.rightmove.co.uk/properties/127028894#/?channel=COM_BUY,"Beauty, Therapy & Tanning, West Yorkshire","TANNING AND POTENTIAL FOR BEAUTY Affordably Priced Business
Easy to Run - Good Profit Margins
Densely Populated Residential Area
Rapidly Growing Customer List
Weekly Turnover £900 in Summer, £600 to £700 in Winter
REF 588559. EPC Band B.
Business £22,500
Leeds",22500.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/127781045/153122_588559_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Restaurant for sale,https://www.rightmove.co.uk/properties/85373478#/?channel=COM_BUY,"Fish & Chips, Pudsey, West Yorkshire","FISH AND CHIPS SHOP Prime Trading Position
Only 24.5 Hours of Frying Time per Week
Real Scope to Extend the Openings Here
VIEWING HIGHLY RECOMMENDED
Weekly Turnover £1,250
REF 587082. EPC Band E.
Business £22,450
Leeds
",22450.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/119646455/153122_587082_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/85373478#/?channel=COM_BUY,"Joe's Barbers,Burley Road, Leeds, West Yorkshire, LS3","BUSINESS FOR SALE £19,950 + SAV. Popular Local Barber Business. Premises available on lease. Excellent business, occupies a prime position in the heart of the student residential area of Burley Road in Leeds. Fully fitted with modern & valuable fixtures and fittings.",19950.0,,,"Alan J Picken, Ilkley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230060/123687830/230060_RM10395_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Cafe for sale,https://www.rightmove.co.uk/properties/127492088#/?channel=COM_BUY,"Cafe & Sandwich Bars, Yeadon, West Yorkshire","SANDWICH TAKEAWAY
Fantastic Trading Position Successful Sandwich Bar Since 2005
Available Leasehold or Freehold
Capable of Taking Much More Here
Weekly Turnover £1,500
REF 588537. EPC Band E.
Business £19,950
Leeds",19950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/127348745/153122_588537_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Post office for sale,https://www.rightmove.co.uk/properties/127492088#/?channel=COM_BUY,"Post Offices, Collingham, West Yorkshire","VILLAGE POST OFFICE AND UNUSED RETAIL STORE Fantastic Location
Retirement Sale After 18 Years Here
Scope to Re-Introduce Items to the Retail Side
Annual Post Office Remuneration £21,150
REF 588441. Business £19,950
Wetherby
",19950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/125660585/153122_588441_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Garage for sale,https://www.rightmove.co.uk/properties/124000226#/?channel=COM_BUY,"Vehicle Sales and Hire, Yeadon, West Yorkshire","CAR SALES AND SERVICING BUSINESS An Ideal Buy for an Existing Operator or Indeed a Start-Up Who Can Take this Business from Strength to Strength
Business Must Be Re-Located Due to Redevelopment of the Existing Site
VERY SENSIBLY PRICED FOR THE NAME, WEBSITE, TELEPHONE NUMBER AND OTHER INTELLECTU...",19950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/75623068/153122_584857_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/124000226#/?channel=COM_BUY,"Retail, Armley, West Yorkshire","CAKES / CAKE DECORATION SUPPLIES Retirement Sale
Main Road Trading Position with Easy Roadside Parking
Turnover Increasing
Scope for Even More Here
Annual Turnover £48,000
REF 587148. EPC Band E.
Business £19,950
Leeds",19950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/120769562/153122_587148_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/115164044#/?channel=COM_BUY,"Newsagents, West Yorkshire","ALCOHOL, NEWS, SWEETS, TOBACCO, FULL LOTTERY, GIFTS & CARDS
Tremendous Potential
Alcohol Licence Granted
Run Entirely by Staff Weekly Turnover £7,000 to £8,000
REF 557131. EPC Band E.
Business, Asking Price £15,000
Leeds
",15000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/128598446/153122_557131_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Restaurant for sale,https://www.rightmove.co.uk/properties/115164044#/?channel=COM_BUY,"Hot Food Take Away, Woodhouse, West Yorkshire","GREEK AND MEDITERRANEAN HOT FOOD TAKEAWAY Superb Trading Position
Adjacent to Television Studios
Densely Populated with Students
Low Overheads and Affordably Priced
Weekly Turnover £1,200
REF 587296. EPC Band E.
Business £14,000
Leeds",14000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/96578950/153122_587296_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Restaurant for sale,https://www.rightmove.co.uk/properties/96578950#/?channel=COM_BUY,"Hot Food Take Away, Woodhouse, West Yorkshire","GREEK AND MEDITERRANEAN HOT FOOD TAKEAWAY Superb Trading Position
Adjacent to Television Studios
Densely Populated with Students
Low Overheads and Affordably Priced
Weekly Turnover £1,200
REF 587296. EPC Band E.
Business £14,000
Leeds",14000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/96578950/153122_587296_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/96578950#/?channel=COM_BUY,"Jewellers & Pawn Brokers, Kirkgate Market, West Yorkshire","JEWELLERS
Old Established Business - Same Hands for Circa 15 Years
Run in Very Easy Hours Over a Six Day Week
Genuine Reason for Sale Due to Ill Health
VIEWING HIGHLY RECOMMENDED
Weekly Turnover £1,600
REF 585254. EPC Exempt.
Business, Asking Price £10,000
Leeds",10000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/83192395/153122_585254_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Hairdresser / barber shop for sale,https://www.rightmove.co.uk/properties/83192395#/?channel=COM_BUY,"8 Thorpe Street, West Yorkshire","This is a unique opportunity to acquire a reputable hair, beauty, and tanning salon, which has an ideal location in a residential area of Leeds. The business was first established in the March of 2021 and has gained an excellent reputation and a loyal customer base in the local community sinc...",10000.0,,,"Intelligent Business Partners Ltd, National",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67275/84062208/67275_67275-INT1735_IMG_02_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/83192395#/?channel=COM_BUY,"Florist, West Yorkshire","ARTIFICIAL / SILK FLOWERS BUSINESS Premier Trading Position
Scope for Much More Here
NET PROFITS £15,000 PER ANNUM
PRICED TO SELL - VIEW EARLY
Weekly Turnover £800 to £1,000
REF 581548. EPC Exempt.
Business £8,995
Leeds",8995.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/71585866/153122_581548_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/84062208#/?channel=COM_BUY,"Hardware, Household & DIY, West Yorkshire","FORMER HARDWARE AND HOUSEHOLD STORE, NOW A VACANT UNIT Closure Due to Genuine Reasons
Densely Populated Shopping Centre
Well Fitted Sales Shop
New Lease Available
A SUPERB OPPORTUNITY
REF 586790. EPC Band B. Business £5,950
Leeds
",5950.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/112464320/153122_586790_IMG_00_0001_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Mixed use for sale,https://www.rightmove.co.uk/properties/84062208#/?channel=COM_BUY,"43-45 Oxford Road, Guiseley, Leeds, West Yorkshire, LS20","Constructed in the early 1800's, with a later addition in c. 1930, the property comprises a predominantly three storey building incorporating basement storage and a Barclays banking hall at ground floor level with offices under separate occupation at first and second floor levels above. The groun...",,4672,,"Lambert Smith Hampton, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/170k/169838/127151351/169838_2049547FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/71585866#/?channel=COM_BUY,"Land At Hunslet Riverside, Bridgewater Road, Leeds, LS9 0RT","Excellent and strategically important development opportunity in an attractive riverside location. Approximately 24 acres (9.7 hectares). Potential to deliver over 500 new homes, and/or commercial development subject to the necessary consents. Headline gross offers and initial scheme proposals...",,1045440,,"Avison Young (UK) Limited, Land & Development",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/235k/234032/85457862/234032_111090FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Office for sale,https://www.rightmove.co.uk/properties/71585866#/?channel=COM_BUY,"Low Mills, Ghyll Royd, Guiseley, Leeds, West Yorkshire, LS20","The office accommodation includes a detached largely two storey office block of masonry construction with parking and grassed land to the rear. The office accommodation is currently split into separate suites with specification including painted plastered walls, carpet tile floor covering, fluore...",,6319,,"Lambert Smith Hampton, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/170k/169838/118844549/169838_2048670FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial development for sale,https://www.rightmove.co.uk/properties/112464320#/?channel=COM_BUY,"Property Development, Kippax, West Yorkshire","DEVELOPMENT SITE
All Enquiries
0.37 Acres
Ten Miles East of Leeds
Five Miles North of Castleford
Contact Jonathan Holmes on for Further Information
REF 585449. Kippax",1.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/88279813/153122_585449_IMG_02_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/112464320#/?channel=COM_BUY,"Land At Hough End Lane / Spring Valley Estate, Bramley, Leeds, LS13 3ET","Extensive Development Site.
Well established location.
Previous outline planning permission for residential development for up to 36 units.
Close to Bramley and all amenities.
Suitable for a variety of uses including industrial (STP).",,102366,,"Eddisons Commercial Limited, Bradford",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/237k/236918/128522855/236918_3012181FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial development for sale,https://www.rightmove.co.uk/properties/127151351#/?channel=COM_BUY,"White Cloth Hall, 1 Crown Street, Leeds, United Kingdom, LS2 7DA","Leasehold. Over 7,500 sq ft. Recently developed and pedestrianised area. Character filled property. Immediate possession available. Previously contained 3 separate businesses",,,,"Christie & Co, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/164k/163163/127660715/163163_5490055-lh_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/127151351#/?channel=COM_BUY,"Knostrop Treatment Works, Knowsthorpe Lane, Cross Green, Leeds, West Yorkshire, LS9 0PJ",The site provides an excellent opportunity for regeneration and to meet the development needs of the area. The site forms part of the Temple Green Indentified Employment Site where there is an acceptance of and support for employment uses. Offers are invited by Friday 11th November 2022 for the f...,,913018,,"Dove Haigh Phillips LLP, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58716/128051243/58716_344FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Place of worship for sale,https://www.rightmove.co.uk/properties/85457862#/?channel=COM_BUY,"Otley Methodist Church, 61-63 Boroughgate & 13 Walkergate, Otley, West Yorkshire, LS21","Otley Methodist Church is an imposing Grade II Listed town chapel, originally dating to the 1870's with later extensions, all of which are believed to date to pre-1900. It includes the large original church hall with ancillary rooms to the rear, together with the later Wesley Hall, which was add...",,20270,,"Lambert Smith Hampton, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/170k/169838/121676879/169838_2049086FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Office for sale,https://www.rightmove.co.uk/properties/85457862#/?channel=COM_BUY,"Howley Park Business Village Morley, Leeds, West Yorkshire, LS27 0BZ","Howley Park Business Village is a substantial new development of high quality self contained office buildings with generous on site car parking all set within a fully landscaped site. Only one mile from Morley town centre, within 5 minutes drive of both the M62 and M621 motorways and with an As...",,8258,,"Lambert Smith Hampton, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/170k/169838/103814657/169838_64569FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Office for sale,https://www.rightmove.co.uk/properties/118844549#/?channel=COM_BUY,"Manor Road, Leeds, West Yorkshire, LS11","INVESTMENT FOR SALE - High specification, self-contained office with parking.",,3558,,"BOWCLIFFE, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/200k/199367/86179538/199367_MT16_IMG_00_0000_max_476x317.jpg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Showroom for sale,https://www.rightmove.co.uk/properties/118844549#/?channel=COM_BUY,"York Road, Leeds, LS9 6TA","Ritz Properties are pleased to offer for sale, 525 York Road, a self-contained detached two storey showroom, office and workshop unit with excellent yard, parking and turning areas.",500000.0,6390,,"Ritz Properties, Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/143k/142235/127726628/142235_525YR387AS_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Commercial property for sale,https://www.rightmove.co.uk/properties/88279813#/?channel=COM_BUY,"Easy Road, Leeds",Freehold Investment offered with Vacant Possession prominently situated at the junction of Easy Road and Pontefract Lane approx 1.5 miles from Leeds City Centre. Pontefract Lane forms part of the A63 which connects with the M1 motorway at Junction 45. .,499000.0,5125,,"Stoneacre Properties, Chapel Allerton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/43k/42027/125672117/42027_31694264_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/88279813#/?channel=COM_BUY,"Wickham Garage, Tower Lane, Leeds, West Yorkshire, LS12","Extending to just over a quarter of an acre, this site is an exciting development opportunity for residential use in the district of Armley, Leeds. ",445000.0,12197,,"George F.White, Barnard Castle",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/43k/42783/126307421/42783_BAC220351_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
Land for sale,https://www.rightmove.co.uk/properties/128522855#/?channel=COM_BUY,"Plot Of Land, Pottery Lane, Woodlesford, Leeds, West Yorkshire","A rare opportunity to purchase a building plot, set at the edge of the sought-after Woodlesford village. Situated close to the canal, this exceptional position providing river valley views, adjoining the conservation area of New Farmers Hill an area of distinctive residential developme...",395000.0,,,"Manning Stainton, New Homes",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/38k/37032/127378982/37032_NHO220285_IMG_01_0000_max_476x317.jpeg,nan,sale,"('53.8005568', '-1.5630613')",53.8005568,-1.5630613,168
