title,link,address,description,price,sq_ft,date,seller,image,bed,type,lat_lon,lat,lon,nres
Land for sale,https://www.rightmove.co.uk/properties/85540395#/?channel=COM_BUY,"East Living, French Street, Glasgow, Scotland, G40 4EH",Residential development opportunities with community and sustainability at the core.,,196020,,"Avison Young (UK) Limited, Scotland Agency",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/235k/234002/85540395/234002_111474FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
137 bedroom hotel for sale,https://www.rightmove.co.uk/properties/85540395#/?channel=COM_BUY,"Leonardo Inn Hotel, Shelley Road, Glasgow, G12",Purpose built 137 en suite bedroom hotel in the West End of Glasgow. The hotel has significant development opportunity as part of the hotel car park (circa. 0.85 acres) has the potential for alternative use such as residential and care (subject to necessary consents).,12000000.0,,,"Knight Frank, Hotels",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/216k/215114/122160002/215114_HTV012181119_IMG_14_0000_max_476x317.jpeg,137,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Residential development for sale,https://www.rightmove.co.uk/properties/122160002#/?channel=COM_BUY,"Meadow Road, Glasgow, G11","RARELY AVAILABLE, PRIME GLASGOW WEST END DEVELOPMENT SITE FOR 45 QUALITY FLATS, WORK COMMENCED.",,,,"DM Hall, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145094/108168161/145094_WSA1998_IMG_02_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Warehouse for sale,https://www.rightmove.co.uk/properties/122160002#/?channel=COM_BUY,"259 Summerlee Street, Glasgow, G33","Queenslie Park lies approximately 5 miles to the east of Glasgow City Centre and is accessed via Junctions 10 and 11 of the M8, lying immediately to the north. Glasgow is Scotland's largest city having a population of 650,000 and a catchment population of approximately 1.5m or thereby. ",3000000.0,96228,,"Lapsley McManus Property Consultants LTD, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/74k/73725/119573732/73725_259SummerleeSt_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
96 bedroom hospitality for sale,https://www.rightmove.co.uk/properties/108168161#/?channel=COM_BUY,"55 West Regent Street, Glasgow, G2 2AE",Substantial city centre building with planning for serviced apartment use. ,1999999.0,33553,,"EGM PROPERTY CONSULTANTS LTD, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/238k/237797/113886023/237797_EGM5_IMG_00_0000_max_476x317.jpeg,96,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/108168161#/?channel=COM_BUY,"Argyle Street, Glasgow, G2","Full City Centre Building - Potential For Sub-Division - Restaurant / Residential / Gymnasium / Leisure Use - Basement - 3rd Floors - Total: 14,829sq ft - 14,829sq ft - Rent: £185,000p.a.x. - Sale: £1,850,000",,,,"TSA Property Consultants Ltd, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/201k/200465/125377796/200465_TRFH_IMG_02_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial development for sale,https://www.rightmove.co.uk/properties/119573732#/?channel=COM_BUY,"Maxwell Road, Glasgow, G41",Large Development SiteSituated In South Side of GlasgowAdjacent to new residential DevelopmentCommercial / Residential DevelopmentJ.V Options Available2.85Ac,,124146,,"TSA Property Consultants Ltd, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/201k/200465/81272072/200465_MaxwellRdFH_IMG_00_0000_max_476x317.png,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial development for sale,https://www.rightmove.co.uk/properties/119573732#/?channel=COM_BUY,"50 Argyle Street, Glasgow, G2 8AG",Prime city centre development opportunity with planning consent for 21 x 1 bedroom apartments and 1 x Class 3 unit over ground and basement,1500000.0,2178,,"G M Brown, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/244k/243653/122016026/243653_101477-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Residential development for sale,https://www.rightmove.co.uk/properties/113886023#/?channel=COM_BUY,"1794-1850 Maryhill Road, Glasgow, G20",Rarely Available Roadside Site - Busy Thoroughfare - Potential For Drive-Thru / Residential Site - 1.05Ac - Price on Request ,1500000.0,45738,,"TSA Property Consultants Ltd, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/201k/200465/127450709/200465_MaryhillRdDS_IMG_04_0000_max_476x317.png,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/113886023#/?channel=COM_BUY,"Camlachie Street, Glasgow, G31",Residential / Commercial Development Opportunity,1400000.0,114127,,"ALLIED SURVEYORS SCOTLAND, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/243k/242084/125593364/242084_CA8195_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Restaurant for sale,https://www.rightmove.co.uk/properties/125377796#/?channel=COM_BUY,"50 West Regent Street, Glasgow, G2","Comprises ground floor restaurant with ancillary accommodation at basement. The current owner occupier has invested in excess of £650,000 on refurbishment costs and furniture. ",1200000.0,2000,,"Blue Alpine, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230087/127399679/230087_amberregetnsale_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/125377796#/?channel=COM_BUY,"St. Andrews Drive, Glasgow, G41",***BACK ON THE MARKET DUE TO ABORTIVE NEGOTIATIONS**** Located in heart of Pollokshields at corner of St Andrews Drive & Maxwell Drive* Category B listed* Former 23 bed care facility* Sitting on site area of approx. 0.329 ha (0.813 acres),950000.0,10000,,"DM Hall, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145094/106086401/145094_WSA1979_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/81272072#/?channel=COM_BUY,"Former Broomfield Court Nursing Home, 751 Broomfield Road
Barmulloch, Glasgow, G21 3HQ","Freehold. CLOSING DATE SET 23/09/2022 @ 12:30. Purpose built, single storey. 60 bedrooms all en suite WC. Site in excess of 2 acres. Potential for redevelopment STPP",900000.0,,,"Christie & Co, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/164k/163142/124958177/163142_6870564-fh_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Office for sale,https://www.rightmove.co.uk/properties/81272072#/?channel=COM_BUY,"CALDER HOUSE & LANARK COURT Ellismuir Way, Glasgow, G71",FOR SALE BUSINESS PARK OFFICE INVESTMENT,825000.0,18590,,"DM Hall, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145094/75090176/145094_WSA1385_IMG_00_0000_max_476x317.jpg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Residential development for sale,https://www.rightmove.co.uk/properties/122016026#/?channel=COM_BUY,"152 Newlands Road, Glasgow, G44","0.4 acre residential development site located on the south side of Newlands Road, at its junction with Tankerland Road, within the popular Cathcart area of Glasgow which lies around 3 miles south of the city centre. ",750000.0,17424,,"Lapsley McManus Property Consultants LTD, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/74k/73725/101667149/73725_152NewlandsRd_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Warehouse for sale,https://www.rightmove.co.uk/properties/122016026#/?channel=COM_BUY,"133 Helen Street, Govan, Glasgow, G51 3HD","Substantial Industrial Complex With Offices & Yard.
Substantial industrial complex in prominent location.
2 storey office, engineering workshops and storage.
Full length travelling cranage.
Secure private yard and car parking.",,36064,,"Eddisons Commercial Limited, Bradford",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/237k/236918/128441627/236918_3012176FH_IMG_07_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Office for sale,https://www.rightmove.co.uk/properties/127450709#/?channel=COM_BUY,"6 Cambridge Street, Glasgow, G2 3DZ","Unique self contained first floor premises with lift/escalator/stair access from ground floor shop front.Suitable for a variety of uses in a high profile busy city centre location.First floor open plan layout offering 5,018 sq ft of flexible space. Ground floor entrance foyer of 152 sq ft.",600000.0,5170,,"Cargill Property Consultants, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/106k/105998/121991975/105998_6CambridgeStreet_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/127450709#/?channel=COM_BUY,"St. Enoch Square, Glasgow, G1","Prime City Centre Location - Substantial Frontage - Ground & Basement - 5,919sq ft - Class 1 Consent (Potential for Leisure / Restaurant) - Hot Food Consent Granted - Rent: £70,000p.a.x - Price: On Request",,5919,,"TSA Property Consultants Ltd, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/201k/200465/121763381/200465_STENOCHSQFH_IMG_06_0000_max_476x317.png,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/125593364#/?channel=COM_BUY,"Dumbarton Road, Glasgow, G11","Prime West End Of Glasgow - Large Frontage - 2,615sq ft - Let To; Boots UK Limited - Lease Extended to July 2026 - Passing Rent: £37,757p.a - Price: £525,000",525000.0,,,"TSA Property Consultants Ltd, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/201k/200465/127752614/200465_BootsDumbartonRdINV_IMG_05_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/125593364#/?channel=COM_BUY,"20 India Street, Glasgow, G2",20 India Street offers a rare opportunity to secure a major city centre development site in one of Glasgow's best-connected locations.,,55757,,"CBRE Limited (Scotland), Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/191k/190397/127493993/190397_20IndiaStreet_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/127399679#/?channel=COM_BUY,"1647 Paisley Road West, Glasgow",For Sale - Investment Opportunity - 17 retirement flats to be sold with vacant possession,,,,"Savills, Glasgow - Development",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/93k/92671/126972617/92671_9C451F7D-032C-4993-819F-AB823521DB60_IMG_09_0001_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Office for sale,https://www.rightmove.co.uk/properties/127399679#/?channel=COM_BUY,"Bath Street, Glasgow, G2","The property provides an excellent opportunity to acquire a prominent 4 storey townhouse at the corner of Bath Street and Douglas Street within the heart of Glasgow city centre. Each floor is separately let on FRI Terms at a rent totalling £43,500 pa. Offers in excess of £465,000 are invited. ",465000.0,3764,,"Lapsley McManus Property Consultants LTD, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/74k/73725/128611085/73725_201BathSt_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Office for sale,https://www.rightmove.co.uk/properties/106086401#/?channel=COM_BUY,"200 Bath Street, Glasgow, G2 4HG","FOR SALE HIGH YIELDING OFFICE INVESTMENT STUNNING CORNER BUILDING WITH FEATURE TOWEROFFERS OVER £450,000ASSET MANAGEMENT OPPORTUNITIES BREAK UP POTENTIALGOOD MIX OF TENANTSTOTAL FLOOR AREA - 3,664 SQ FTGROSS RENTAL £62,515.36 PA; NET RENT £37,912.36 PA",450000.0,3664,,"Cargill Property Consultants, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/106k/105998/123144401/105998_200BathSt_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Retail property (out of town) for sale,https://www.rightmove.co.uk/properties/106086401#/?channel=COM_BUY,"80 Ayr Road, Glasgow, G77",Rare investment opportunity | Affluent suburb location | Detached single storey unit | Site area of 0.19 acres | Net Initial Yield of 8.3% | Main road frontage,425000.0,1171,,"Kirkstone Property Consultancy, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/234k/233408/127186556/233408_80AyrRoadNewtonMearns_IMG_00_0000_max_476x317.png,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Residential development for sale,https://www.rightmove.co.uk/properties/124958177#/?channel=COM_BUY,"Barnbeth Road, Glasgow, G53","Warehouse, Workshop & Hot Food Unit - Centre of Densely Populated Area - Site Area: 1.328ac - Potential Residential Development Site - 3 Individual Units - Industrial / Workshop / Hot Food Take Away - Price £425,000",425000.0,,,"TSA Property Consultants Ltd, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/201k/200465/128494475/200465_BarnbethRdDSFH_IMG_09_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Office for sale,https://www.rightmove.co.uk/properties/124399685#/?channel=COM_BUY,"Albert Chambers, 5th Floor, 13 Bath Street, Glasgow, G2 1HY","Rare opportunity to purchase an entire 5th floor office suite in Glasgow City Centre. The premises offers a combination of open plan and cellular accommodation. The suite benefits from two entry points and so has potential to be subdivision. The suite features a number of self-contained offices, ...",,5940,,"Avison Young (UK) Limited, Scotland Agency",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/235k/234002/124399685/234002_15351FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/124399685#/?channel=COM_BUY,"476 Sauchiehall Street, Glasgow G2 3LW",For sale on 08 June 2022 The Shepherd Commercial Auction will be conducted behind closed doors and broadcast live online with remote bidding only. The auction will commence at 14:30. On behalf of Shepherd Commercial - Glasgow,400000.0,484,,"SDL Property Auctions - Commercial, Nationwide",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230138/123283454/230138_33358_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Restaurant for sale,https://www.rightmove.co.uk/properties/123283454#/?channel=COM_BUY,"65-67 Cambridge Street, Glasgow, G3 6QX",New 15 year FRI lease | Rare opportunity to buy | Quality Class 3 restaurant | Net Initial Yield of 9.3% | Main road frontage,375000.0,1512,,"Kirkstone Property Consultancy, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/234k/233408/125577125/233408_65-67CambridgeStGlasgow_IMG_00_0000_max_476x317.png,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Office for sale,https://www.rightmove.co.uk/properties/123283454#/?channel=COM_BUY,"71 Berkeley Street, Glasgow, G3 7DX","FOR SALEEXCITING DEVELOPMENT OPPORTUNITYWHOLE TOWN HOUSE 71 BERKELEY STREET GLASGOW G3 7DXNET INTERNAL AREA - 3,954 SQ FTSUITABLE FOR A VARIETY OF USES (SUBJECT TO PLANNING)*	RESIDENTIAL*	SERVICED APARTMENTS*	OFFICE *	HEALTH & BEAUTY",350000.0,3954,,"Cargill Property Consultants, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/106k/105998/128243927/105998_71BerkeleyStreet_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/125577125#/?channel=COM_BUY,"96 Sauchiehall Street, Glasgow, G2 3DE","Prominent vacant site. Prominent retail location.
Suit a variety of commercial uses. Potential to consolidate ownership in block. Early entry subject to contract.",330000.0,11223,,"Eddisons Commercial Limited, Bradford",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/237k/236918/124862393/236918_3005856FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Shop for sale,https://www.rightmove.co.uk/properties/125577125#/?channel=COM_BUY,"71 St. Georges Road, Glasgow, G3","Prominent main road location | Option to purchase or lease property | Rare self-employment opportunity | High profit margin | Current turnover c. £154,000 | Yearly net profit c. £77,000 | Potential for rates exemption",315000.0,1002,,"Kirkstone Property Consultancy, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/234k/233408/116896982/233408_71StGeorgesRoad_IMG_02_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/128243927#/?channel=COM_BUY,"16 Pendicle Road, Bearsden, Glasgow",Prime Residential Development Plot - Closing Date Set for Wednesday 26th October at 12 Noon.,,,,"Savills, Glasgow - Development",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/93k/92671/126747035/92671_F3D733F5-AB54-4633-ACE7-5F0E60B2FB71_IMG_01_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/128243927#/?channel=COM_BUY,"16 Pendicle Road, Bearsden, Glasgow",Prime Residential Development Plot,,,,"Savills, Aberdeen",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/202k/201467/126667274/201467_F3D733F5-AB54-4633-ACE7-5F0E60B2FB71_IMG_01_0001_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Light industrial for sale,https://www.rightmove.co.uk/properties/124862393#/?channel=COM_BUY,"Unit 3, Keppochhill Place, Glasgow, G21",Comprises mid-terrace industrial unit. Well established tenant. Break option in March 2022 NOT exercised. ,285000.0,2317,,"Blue Alpine, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230087/122268236/230087_glasgow_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Showroom for sale,https://www.rightmove.co.uk/properties/124862393#/?channel=COM_BUY,"Cathcart Road, Glasgow, G42","Prime Southside Location - Extensive Showroom With Loading Bay - Upper Floor Residential Apartment* - 4,961sq ft - Well Presented - Rates Exempt - Rent: £30,000p.a. - Sale: o/o £285,000",285000.0,,,"TSA Property Consultants Ltd, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/201k/200465/125427434/200465_CathcartroadFH_IMG_04_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Light industrial for sale,https://www.rightmove.co.uk/properties/116896982#/?channel=COM_BUY,"14 Hillfoot Street, Dennistoun, Glasgow, G31 2LF",Rare letting / purchase opportunit in the popular Dennistoun area of Glasgow's East End. Potential for a variety of uses subject to planning,250000.0,2325,,"G M Brown, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/244k/243653/128295050/243653_126759-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Office for sale,https://www.rightmove.co.uk/properties/116896982#/?channel=COM_BUY,"105 Bell Street, Glasgow, G4 0TQ",Rare opportunity to purchase self contained office accommodation in Glasgow's Merchant City.,250000.0,1975,,"Savills, Glasgow - Office",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/225k/224378/123713738/224378_102938-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Office for sale,https://www.rightmove.co.uk/properties/126747035#/?channel=COM_BUY,"69 West Nile Street, Glasgow, G1 2QB","For SaleSelf contained second floor office suite extending to 2,054 sq ft.Rare opportunity to purchase a modern office suite.Offers over £250,000. Vat not payable on purchase price.",250000.0,2054,,"Cargill Property Consultants, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/106k/105998/128121818/105998_MoncrieffHouseSecond69WestNileStreet_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
10 bedroom office for sale,https://www.rightmove.co.uk/properties/126747035#/?channel=COM_BUY,"121 Moffat Street, Glasgow, G5",Busy A74 thoroughfare | Available as whole or in part | Alternative use potential | Potential rates relief | Ample free parking,245000.0,1404,,"Kirkstone Property Consultancy, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/234k/233408/124592465/233408_121MoffatStreetGlasgow_IMG_01_0000_max_476x317.png,10,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/126667274#/?channel=COM_BUY,"1627/1635 Great Western Road, Anniesland, Glasgow, G13","The subject comprises the ground floor unit only with residential flats above. It also provides meeting rooms at the front, a kitchen and break out area. It also has an open plan office to the back with a disabled toilet and storage cupboard.",245000.0,1001,,"Lambert Smith Hampton, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/183k/182513/127903334/182513_2049572FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/126667274#/?channel=COM_BUY,"Byres Road, Glasgow, G11",Prime positioned retail unit on Byres Road - FOR SALE ,225000.0,587,,"DM Hall, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145094/127917239/145094_WSA2270_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/122268236#/?channel=COM_BUY,"Industrial Unit  7 Tabernacle Lane, Cambuslang, Glasgow, G72 8HP",Large freehold industrial unit for sale in the heart of Cambuslang.,220000.0,4887,,"McEwan Fraser Legal, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67242/88633355/67242_MFL5185836_IMG_01_0000_max_476x317.jpg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/122268236#/?channel=COM_BUY,"Shettleston Road, Glasgow, G32","Busy Location - Rarely Available Investment - Let to Betfred - Expiry Feb 2027 - Passing Rent: £16,743.71p.a. - V.A.T. Free - Price: £220,000",220000.0,,,"TSA Property Consultants Ltd, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/201k/200465/84081993/200465_1061SHETTLESTONRDINV_IMG_01_0000_max_476x317.png,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Residential development for sale,https://www.rightmove.co.uk/properties/125427434#/?channel=COM_BUY,"Land @ Hill Crescent, Glasgow, G76",Rarely available development opportunity with planning consent. ,200000.0,54886,,"DM Hall, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145094/122418080/145094_WSA2061b_IMG_01_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Office for sale,https://www.rightmove.co.uk/properties/125427434#/?channel=COM_BUY,"Atlantic Chambers, 45 Hope Street, Glasgow, G2 6AE","PRICE ON APPLICATION Suite 6.1, Atlantic Chambers presents a rare opportunity to purchase a self-contained office suite in the heart of Glasgow's central business district. The sixth floor front facing suite provides good quality open plan accommodation. The suite is a...",,1663,,"Knight Frank, Glasgow - Commercial",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/156k/155504/128345702/155504_EDR012221859_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Commercial property for sale,https://www.rightmove.co.uk/properties/128295050#/?channel=COM_BUY,"Pearsons Electrical, 64 Moncur Street, Glasgow, G40 2SL","Double fronted, double depth retail unit situated in the heart of 'The Barras' Glasgow.",199999.0,3272,,"McEwan Fraser Legal, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67242/116572901/67242_MFL8203226_IMG_09_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Mixed use for sale,https://www.rightmove.co.uk/properties/128295050#/?channel=COM_BUY,"261 Glasgow Road, Glasgow, G72",Part Let Mixed Use Investment,175000.0,2728,,"DM Hall, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/146k/145094/128247686/145094_WSA2218_IMG_01_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Shop for sale,https://www.rightmove.co.uk/properties/123713738#/?channel=COM_BUY," Glasgow, , G77",Extremely well run Electrical Appliance Retailer for sale,169999.0,,,"Hilton Smythe, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/151k/150767/124985438/150767_B06981_IMG_00_0000_max_476x317.png,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Takeaway for sale,https://www.rightmove.co.uk/properties/123713738#/?channel=COM_BUY,"Glasgow, , G13",Extremely well established Fish and Chip shop for sale due to retirement,169999.0,,,"Hilton Smythe, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/151k/150767/84007833/150767_B06766_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Land for sale,https://www.rightmove.co.uk/properties/128121818#/?channel=COM_BUY,"Development Site, Hill Crescent, Clarkston, Glasgow, G76 8DQ",SALE BY ONLINE AUCTION THURSDAY 17TH NOVEMBER 2022. Rarely available land development opportunity in Clarkston. Planning permission granted for three houses - one detached house and two semi-detached houses.,165000.0,,,"Online Property Auctions Scotland Limited, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/237k/236495/128389484/236495_189074_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Pub for sale,https://www.rightmove.co.uk/properties/125627921#/?channel=COM_BUY,"Avant Garde, 36 King Street, Glasgow, G1 5QT",Leasehold. City centre location. Bar/restaurant. 48 covers. Fully fitted commercial kitchen. Large basement area,150000.0,,,"Christie & Co, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/164k/163142/125627921/163142_6854024-lh_IMG_00_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
Place of worship for sale,https://www.rightmove.co.uk/properties/125627921#/?channel=COM_BUY,"Govanhill Trinity Church & Hall, 28 Daisy Street, Glasgow, G42 8HF","***CLOSING DATE- Monday the 31st of October at 12 noon*** Historic B-listed church and hall situated within the highly desirable south side locale of Govanhill, Glasgow. Only 15-minute drive from the city centre, the church is set in an excellent location. ",149995.0,8256,,"Church of Scotland, Edinburgh",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/109k/108596/127339031/108596_Govanhill_Church_IMG_11_0000_max_476x317.jpeg,nan,sale,"('55.8620775', '-4.2508308')",55.8620775,-4.2508308,129
