title,link,address,description,price,price_weekly,date,seller,image,bed,type,lat_lon,lat,lon,sq_ft,nres
1 bedroom flat,https://www.rightmove.co.uk/properties/126831422#/?channel=STU_LET,Dalston Lane,"++ VIDEO VIEWING AVAILABLE ++Available 1/11/2022Black Katz are please to offer this one nbsp;bedroom flat in the heart of Dalston. The property nbsp;has a separate kitchen, large lounge, modern bathroom, double bedroom and a nbsp;additional room which can be used as a study/ walk in wardrobe or a...",1850.0,427.0,24/08/2022,"Black Katz, Islington",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/18k/17882/126831422/17882_38441_IMG_00_0000_max_476x317.jpeg,1,flat,"('51.5462155', '-0.0703649')",51.5462155,-0.0703649,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/126831422#/?channel=STU_LET,"1 Merino Wharf, London Dock, E1W","ZERO DEPOSIT AVAILABLE. Harvey W. James is proud to present this stunning brand new 2nd Floor 2 Bed 2 Bath Apartment available within the brand new London Dock development, E1W with your own balcony. Moments from Tower Hill Station (Zone 1). For Room Measurements please see the full description",4199.0,969.0,18/10/2022,"Harvey W James, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/224k/223658/128174339/223658_7449_IMG_43_0000_max_476x317.jpeg,2,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
5 bedroom flat,https://www.rightmove.co.uk/properties/128174339#/?channel=STU_LET,"Park Road, St Johns Wood, Regents Park, NW8","Square Quarters are proud to present a stunning Five double bedroom apartment set over 2500 sq ft, located on the fith floor of a prestigious mansion block offering fabulous views over Regent's Park.",8623.0,1990.0,18/10/2022,"Square Quarters, Islington",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/77k/76064/128172794/76064_189651_IMG_00_0000_max_476x317.jpeg,5,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">904",546
2 bedroom flat,https://www.rightmove.co.uk/properties/128174339#/?channel=STU_LET,199 Blenheim Court,"Currently available from 14th of December 2022 to 5th of January 2023. A minimum of any two weeks during this period for £200 pn. Spectacular 1,000 Square Foot 2 Bed, 2 Bath Furnished Duplex with enclosed Winter Balcony and dedicated parking space situated close to Westcombe Park BR stati...",2500.0,577.0,18/10/2022,"River Habitat Estate Agents, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/9k/8154/122612483/8154_100975007574_IMG_01_0000_max_476x317.jpeg,2,flat,"('51.4312224', '0.0809136')",51.4312224,0.0809136,""">904",546
2 bedroom apartment,https://www.rightmove.co.uk/properties/128172794#/?channel=STU_LET,"Westferry Circus, Canary Wharf","Property located in Westferry Circus, Canary Wharf",4290.0,990.0,18/10/2022,"Tony Alan Estates, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/251k/250175/128170661/250175_101757006932_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.50547185', '-0.026239011958483494')",51.50547185,-0.026239011958483494,""">2,497",546
2 bedroom apartment,https://www.rightmove.co.uk/properties/128172794#/?channel=STU_LET,"Coverton Road, Tooting Broadway, SW17","Davis & Gibbs are pleased to bring this fantastic, ground floor apartment to the residential lettings market. This quality apartment comprises of two double bedrooms, modern kitchen/bathroom and a large private garden! This property is Ideal for professional sharers with a 5 minu...",1950.0,450.0,18/10/2022,"Davis & Gibbs Ltd, Balham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/91k/90230/128160416/90230_22293896_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">2,497",546
1 bedroom flat,https://www.rightmove.co.uk/properties/122612483#/?channel=STU_LET,"Lawrence Road, London, N15",Short-Term rental. Modern studio apartments built to high-specification and modern furniture near Seven Sisters Underground Station (Victoria Line & Overground). Fully furnished and fully equipped with appliances and fast internet. Secure building with parking.,1740.0,402.0,18/10/2022,"Oasis Living, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/221k/220118/124516013/220118_XE_Z15_IMG_13_0000_max_476x317.jpeg,1,flat,"('51.5873649', '-0.079586')",51.5873649,-0.079586,""">1,076",546
3 bedroom semi-detached house,https://www.rightmove.co.uk/properties/122612483#/?channel=STU_LET,"Kimberley Road, London, E4","This stunning Three Bedroom semi-detached house is being rented unfurnished and is available now. The property is located within walking distance to local shops and transport. The property has recently been refurbished throughout and has many fine features which include; 3 bedrooms, Bedroom on...",3150.0,727.0,18/10/2022,"Knightons Estate Agents, Buckhurst Hill",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/14k/13051/127957562/13051_25449140_IMG_00_0000_max_476x317.jpeg,3,house,"('51.62979', '0.0105539')",51.62979,0.0105539,""">1,076",546
5 bedroom flat,https://www.rightmove.co.uk/properties/128170661#/?channel=STU_LET,"Park Road, St Johns Wood, Regents Park, NW8","Square Quarters are proud to present a stunning Five double bedroom apartment set over 2357 sq ft, located on the second floor of a prestigious mansion block offering fabulous views over Regent's Park.",8168.0,1885.0,18/10/2022,"Square Quarters, Islington",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/77k/76064/128155568/76064_189647_IMG_00_0001_max_476x317.jpeg,5,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">1,069",546
4 bedroom flat,https://www.rightmove.co.uk/properties/128170661#/?channel=STU_LET,"Park Road, St Johns Wood, Regents Park, NW8","Square Quarters are proud to present a stunning Four double bedroom apartment set over 2545 sq ft, located on the fith floor of a prestigious mansion block offering fabulous views over Regent's Park.",8428.0,1945.0,18/10/2022,"Square Quarters, Islington",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/77k/76064/128151806/76064_189646_IMG_00_0001_max_476x317.jpeg,4,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">1,069",546
5 bedroom apartment,https://www.rightmove.co.uk/properties/128160416#/?channel=STU_LET,"Strathmore Court, Park Road, St John's Wood, London, NW8",A stunning five bedroom five bathroom apartment located on the fifth floor of a prestigious mansion block which offers fabulous views over Regents Park.,8623.0,1990.0,18/10/2022,"Victorstone, City Road",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/78k/77197/128151380/77197_VCT_VCT_LFSYCL_465_633190853_IMG_00_0000_max_476x317.jpeg,5,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/128160416#/?channel=STU_LET,"Brompton Road, LONDON","This stunning, two bedroom, two bathroom apartement is set in a quiet, modern portered building with lift in the heart of South Kensington, only moments away from Harrods and Hyde Park. The main reception area welcomes natural sunlight and plenty of space for comfortable living and relaxa...",12133.0,2800.0,18/10/2022,"Barnard Marcus Lettings, Earls Court Lettings",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/51k/50933/124592828/50933_P3907L5109_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.4988592', '-0.1650771')",51.4988592,-0.1650771,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/124516013#/?channel=STU_LET,"Tyssen Street, London, E8","Vanet are offering a delightful two bedroom apartment to rent in the Alpha House Development set right in the heart of East London’s thriving community Dalston, E8.Set over 6 floors, Alpha House is an all private, boutique development located in the heart of London’s ...",2350.0,542.0,18/10/2022,"John D Wood & Co, Docklands & City, Docklands & City",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/48k/47285/128148704/47285_25479807_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.5473554', '-0.0704643')",51.5473554,-0.0704643,,546
2 bedroom maisonette,https://www.rightmove.co.uk/properties/124516013#/?channel=STU_LET,"Edgington Road, London, SW16","Davis & Gibbs are proud to present this stunning two bedroom, first floor garden maisonette to the lettings market.The property boasts: two bedrooms (first one being a big double with good storage space, the second a single) The reception area is a good size which leads onto the galley style ...",1599.0,369.0,18/10/2022,"Davis & Gibbs Ltd, Balham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/91k/90230/128145869/90230_25479213_IMG_00_0000_max_476x317.jpeg,2,maisonette,"('51.4199152', '-0.1388606')",51.4199152,-0.1388606,,546
4 bedroom apartment,https://www.rightmove.co.uk/properties/127957562#/?channel=STU_LET,"Strathmore Court, Park Road, St John's Wood, London, NW8",An outstanding four bedroom four bathroom apartment located in a prestigious mansion building offering fabulous views over Regents Park.,8428.0,1945.0,18/10/2022,"Victorstone, City Road",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/78k/77197/128142467/77197_VCT_VCT_LFSYCL_465_633190762_IMG_03_0000_max_476x317.jpeg,4,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
3 bedroom apartment,https://www.rightmove.co.uk/properties/127957562#/?channel=STU_LET,"Sirius House, Marine Wharf, SE16","ZERO DEPOSIT AVAILABLE. Harvey W. James is proud to present this stunning 7th Floor Three Bedroom, Two Bathroom Apartment available within the Marine Wharf development, SE16 with access to three balconies. For Room Measurements please see the full description",3198.0,738.0,18/10/2022,"Harvey W James, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/224k/223658/128141384/223658_7278_IMG_00_0000_max_476x317.jpeg,3,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/128155568#/?channel=STU_LET,"Tidey Apartments, East Acton Lane, W3","Regent are delighted to present this two-bedroom apartment located in Western Circus Development, Ealing, W3. The property comprises an open-plan kitchen and living area, two spacious bedrooms and two modern bathrooms. Residents will further enjoy la...",2800.0,646.0,18/10/2022,"Regent Letting and Property Management, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/88k/87187/128138051/87187_47965_IMG_00_0000_max_476x317.png,2,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">2,347",546
1 bedroom apartment,https://www.rightmove.co.uk/properties/128155568#/?channel=STU_LET,"Floral Street, Covent Garden","A stunningly furnished one bedroom flat located on the 2nd floor (no lift) of this newly re-developed period building on the corner of Floral and James Streets, moments from Covent Garden Piazza. The property comprises of a reception room which is open- plan to the high specification kitchen, dou...",3250.0,750.0,17/10/2022,"Tavistock Bow, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/111k/110768/128121917/110768_101184000643_IMG_00_0000_max_476x317.jpeg,1,apartment,"('51.5122071', '-0.1248366')",51.5122071,-0.1248366,""">2,347",546
1 bedroom apartment,https://www.rightmove.co.uk/properties/128151806#/?channel=STU_LET,"Westferry Circus, Canary Wharf,  London E14","A stunning one bedroom two bathroom apartment on the fifth floor of this waterfront estate close to Westferry (DLR), Canary Wharf (Jubilee) and Crossrail (Elizabeth line) Stations",3033.0,700.0,17/10/2022,"Victorstone, City Road",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/78k/77197/128122106/77197_VCT_VCT_LFSYCL_465_633190644_IMG_00_0000_max_476x317.jpeg,1,apartment,"('51.5058508', '-0.0261931')",51.5058508,-0.0261931,""">2,379",546
5 bedroom house,https://www.rightmove.co.uk/properties/128151806#/?channel=STU_LET,"Rannoch Road, London","This new luxury 5-bed, 5-ensuite home in Hammersmith was designed and built in 2020 to a high-end specification including 65"" smart TV with surround sound in the living room, designer kitchen with Bosch appliances, bedrooms all with en-suites, smart TVs and fitted wardrobes. Situated near to C...",7042.0,1625.0,17/10/2022,"Flare, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/230k/229007/128119148/229007_S_0ZPG5ZQGG45Z_IMG_00_0000_max_476x317.jpeg,5,house,"('51.4840626', '-0.2222207')",51.4840626,-0.2222207,""">2,379",546
4 bedroom flat,https://www.rightmove.co.uk/properties/128151380#/?channel=STU_LET,Hillmarton Road,"Located in the Hillmarton Conservation Area this newly refurbished and spacious four bedroom two bathrooms apartment has a large bright open plan kitchen lounge leading to a private garden, mix of wood floors and carpets, neutral decor and high ceilings. Hillmarton Road is close to the wide range...",4329.0,999.0,17/10/2022,"Black Katz, Islington",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/18k/17882/128117378/17882_27337_IMG_00_0000_max_476x317.jpeg,4,flat,"('51.5499861', '-0.118118')",51.5499861,-0.118118,""">2,503",546
4 bedroom flat,https://www.rightmove.co.uk/properties/128151380#/?channel=STU_LET,"143, Park Road,","Strathmore Court is a prestigious Art Deco Mansion block located in one of NW8's premier residential locations, with apartments benefiting from fabulous views over Regent's Park.",9100.0,2100.0,17/10/2022,"Living Space Estate Agents, Islington",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/238k/237116/128116841/237116_1860_IMG_00_0000_max_476x317.jpeg,4,flat,"('51.6764745', '-0.02856942293296825')",51.6764745,-0.02856942293296825,""">2,503",546
4 bedroom terraced house,https://www.rightmove.co.uk/properties/124592828#/?channel=STU_LET,"Weir Road, London, SW12","Davis and Gibbs are proud to present this superb four double bedroom house. The property consists of four large double bedrooms, additional spacious study, bright lounge, large eat in kitchen, bathroom with separate WC and a sunny back garden. The property is located equidistant from Balham and C...",3796.0,876.0,17/10/2022,"Davis & Gibbs Ltd, Oval",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/214k/213929/127952984/213929_25459756_IMG_02_0000_max_476x317.jpeg,4,house,"('51.4457059', '-0.1421751')",51.4457059,-0.1421751,,546
4 bedroom terraced house,https://www.rightmove.co.uk/properties/124592828#/?channel=STU_LET,"Weir Road, London, SW12","Davis and Gibbs are proud to present this superb four double bedroom house. The property consists of four large double bedrooms, additional spacious study, bright lounge, large eat in kitchen, bathroom with separate WC and a sunny back garden. The property is located equidistant from Balham and C...",3796.0,876.0,17/10/2022,"Davis & Gibbs Ltd, Balham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/91k/90230/127952930/90230_25459756_IMG_02_0000_max_476x317.jpeg,4,house,"('51.4457059', '-0.1421751')",51.4457059,-0.1421751,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/128148704#/?channel=STU_LET,"Westferry Circus, Canary Wharf,  London E14","A stunning two-bedroom, two bathroom apartment on the sixth floor of this waterfront estate close to Westferry (DLR), Canary Wharf (Jubilee) and Crossrail (Elizabeth line) Stations",4290.0,990.0,17/10/2022,"Victorstone, City Road",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/78k/77197/128115497/77197_VCT_VCT_LFSYCL_465_633190621_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.5058508', '-0.0261931')",51.5058508,-0.0261931,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/128345450#/?channel=STU_LET,"Westbourne Street, London, W2",Lovely 2 bed & 2 bath apartment in Hyde Park Estate.,3150.0,727.0,01/11/2022,"Hello Neighbour, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/222k/221711/128345450/221711_914_EAF_102974_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.5119562', '-0.1741495')",51.5119562,-0.1741495,,546
3 bedroom house,https://www.rightmove.co.uk/properties/128345450#/?channel=STU_LET,"Bute Mews, Hampstead Garden , London, NW11","Pet Friendly! A rare opportunity to rent a new build house, built to a high specification in the heart of Hampstead Garden Suburb.The house comprises 1530 sq. ft. of living accommodation arranged over three floors with 2-3 bedrooms, 2 bathrooms, 1 guest cloakroom, reception room overloo...",3750.0,865.0,17/10/2022,"Jeremy Leaf & Co, East Finchley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/17k/16280/128106581/16280_25418661_IMG_00_0000_max_476x317.jpeg,3,house,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
5 bedroom apartment,https://www.rightmove.co.uk/properties/128106581#/?channel=STU_LET,"Strathmore Court, St. Johns Wood, London, NW8","This outstanding five-bedroom apartment is located directly opposite one of the entrances to Regents Park. The property compromises five double bedrooms, five en-suite bathrooms, a large kitchen, and a dining/living area. The apartment offers easy access to the famous Lords Cricket Ground along w...",8168.0,1885.0,17/10/2022,"Interlet Sales and Lettings, Kensington",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/77k/76342/128105405/76342_ISL283174_IMG_07_0000_max_476x317.jpeg,5,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,1530,546
3 bedroom apartment,https://www.rightmove.co.uk/properties/128106581#/?channel=STU_LET,"Underwood Street, London, N1","MORE PHOTOS COMING SOONOriginal warehouse apartments like this in The Shepherdess Walk Buildings rarely come to the rental market due to their total uniqueness. No two are the same and this space at circa 1,650 sqft (approx.) of pure loft living has it all. Large light bearing wi...",5200.0,1200.0,17/10/2022,"TBA Property, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/132k/131029/88692179/131029_16992167_IMG_00_0000_max_476x317.jpeg,3,apartment,"('51.5301464', '-0.0914264')",51.5301464,-0.0914264,1530,546
1 bedroom house share,https://www.rightmove.co.uk/properties/128105405#/?channel=STU_LET,"Venus Road, London SE18 5QQ",Greens Lettings brings to the market this amazing double room available to rent in the modern town house near the River Thames.,720.0,166.0,17/10/2022,"Greens, London - Lettings",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/118k/117481/128100473/117481_117481-39726_IMG_00_0000_max_476x317.jpeg,1,share,"('51.4935555', '0.0542609')",51.4935555,0.0542609,,546
4 bedroom town house,https://www.rightmove.co.uk/properties/128105405#/?channel=STU_LET,"D'Arblay Street, Soho","A unique opportunity to rent this Grade II listed townhouse in the heart of Soho. This 4 bedroom house was built in 1741, and it still boasts a number of its original features, including wooden panelling, wooden floorboards, fireplaces and cast iron radiators throughout. The property is availabl...",12437.0,2870.0,17/10/2022,"Tavistock Bow, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/111k/110768/127219313/110768_101184001527_IMG_00_0000_max_476x317.jpeg,4,house,"('51.5144916', '-0.1364393')",51.5144916,-0.1364393,,546
4 bedroom house,https://www.rightmove.co.uk/properties/88692179#/?channel=STU_LET,"Caversham Street, SW3","A beautiful four bedroom family home finished to exacting standards, benefitting from a patio, spacious roof terrace and cinema room. EPC: D.",14998.0,3461.0,17/10/2022,"John D Wood & Co. Lettings, Cadogan Street",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/6k/5122/128095328/5122_000654490_IMG_01_0000_max_476x317.jpeg,4,house,"('51.486027', '-0.1628302')",51.486027,-0.1628302,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/88692179#/?channel=STU_LET,"West Green Road, London, N15","IDM Estates are proud to bring to market, this fantastic 2-bed apartment in modern development Kane House, which is located on West Green Road, N15.",1850.0,427.0,16/10/2022,"IDM Estates Ltd, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104705/128276321/104705_25472608_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.5852412', '-0.0814277')",51.5852412,-0.0814277,,546
2 bedroom ground floor flat,https://www.rightmove.co.uk/properties/128100473#/?channel=STU_LET,"Bathurst Gardens, Kensal Rise, London, NW10",**SHORT TERM 6 MONTH LET FROM NOVEMBER ** A well presented apartment set on the GROUND FLOOR of this CHARACTER PERIOD BUILDING which is conveniently located for a number of shops and restaurants and transport links including both Kensal Green Underground and Overground and Kensal R...,2000.0,462.0,15/10/2022,"Daniels Estate Agents, Kensal Rise",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/62k/61552/128073938/61552_25471200_IMG_00_0000_max_476x317.jpeg,2,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
5 bedroom flat,https://www.rightmove.co.uk/properties/128100473#/?channel=STU_LET,Osbaldeston Road,"Black Katz are pleased to offer this stunning refurbished five nbsp;bedroom two bathroom nbsp; nbsp;period house. This property benefits from a spacious bright and airy living area, separate kitchen, two family bathrooms with nbsp;an additional W/C, five very spacious double bedrooms and an addit...",4767.0,1100.0,14/10/2022,"Black Katz, Islington",,5,flat,"('51.5689026', '-0.0643326')",51.5689026,-0.0643326,,546
5 bedroom apartment,https://www.rightmove.co.uk/properties/127219313#/?channel=STU_LET,Strathmore Court NW8,"Spacious four bedroom apartment set over 2357 sq ft, located on the second floor of this prestigious mansion block, offering fabulous views over Regents Park. The apartment benefits from flexible living and ample storage space and comprises a reception room, spacious and fully fitted kitchen...",8168.0,1885.0,14/10/2022,"Residential Land Ltd, London - Lettings",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/4k/3198/60504983/3198_1123_IMG_25_0000_max_476x317.jpg,5,apartment,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">3,229",546
Studio flat,https://www.rightmove.co.uk/properties/127219313#/?channel=STU_LET,"Ifield Road, London, SW10",Single Rooms - with a shared bathroom and a shared kitchen is available in Chelsea.  The rental price includes all bills and internet. Only single students. Call now to find out more and arrange a viewing!,867.0,200.0,14/10/2022,"Broadway & West, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95332/128057183/95332_DWR000BE5_IMG_00_0001_max_476x317.jpeg,studio,flat,"('51.4866708', '-0.1900397')",51.4866708,-0.1900397,""">3,229",546
Studio flat,https://www.rightmove.co.uk/properties/128095328#/?channel=STU_LET,"Ifield Road, London, SW10",Single Rooms - with a shared bathroom and a shared kitchen is available in Chelsea.  The rental price includes all bills and internet. Only single students. Call now to find out more and arrange a viewing!,953.0,220.0,14/10/2022,"Broadway & West, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95332/128056823/95332_DWR000BE3_IMG_00_0001_max_476x317.jpeg,studio,flat,"('51.4866708', '-0.1900397')",51.4866708,-0.1900397,,546
3 bedroom house,https://www.rightmove.co.uk/properties/128095328#/?channel=STU_LET,"Narrow Street, London, E14","A freehold Victorian warehouse spanning just under 3,300 sq ft (approx) positioned directly on the historic Limekiln Dock overlooking the basin and River Thames. St Dunstan’s Wharf.",5997.0,1384.0,14/10/2022,"TBA Property, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/132k/131029/128053616/131029_25469299_IMG_00_0000_max_476x317.jpeg,3,house,"('51.5098139', '-0.0378441')",51.5098139,-0.0378441,,546
2 bedroom flat,https://www.rightmove.co.uk/properties/128276321#/?channel=STU_LET,"Bathurst Gardens, Kensal Green, London, NW10","AVAILABLE EARLY DECEMBER... A spacious and well presented apartment set on the FIRST FLOOR of this CHARMING PERIOD CONVERSION. The property boasts TWO BEDROOMS, SPACIOUS & BRIGHT BAY FRONTED RECEPTION ROOM, FITTED KITCHEN & FAMILY BATHROOM. Bathurst Gardens is c...",2000.0,462.0,14/10/2022,"Daniels Estate Agents, Kensal Rise",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/62k/61552/128046926/61552_25469300_IMG_00_0000_max_476x317.jpeg,2,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
2 bedroom ground floor flat,https://www.rightmove.co.uk/properties/128276321#/?channel=STU_LET,"Burns Road, Harlesden, London, NW10","VIEWING EVENT SATURDAY 22nd OCTOBER 11am - 12:30pm, CALL TO BOOK Located on a popular TREE LINED ROAD in Harlesden is this WELL PRESENTED TWO DOUBLE BEDROOM GROUND FLOOR GARDEN FLAT. The property boasts OPEN PLAN LIVING ROOM & KITCHEN AREA at the rear of the propert...",1850.0,427.0,14/10/2022,"Daniels Estate Agents, Kensal Rise",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/62k/61552/128038244/61552_25459630_IMG_00_0000_max_476x317.jpeg,2,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
3 bedroom flat,https://www.rightmove.co.uk/properties/128073938#/?channel=STU_LET,Red Post Hill London SE24,"Three-bedroom apartment in a contemporary new-build block on Red Post Hill, North Dulwich, opposite the delightful Sunray Gardens. Sharers welcome.",3250.0,750.0,14/10/2022,"Hamptons Lettings, Dulwich",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/69k/68804/128600555/68804_P254709_IMG_00_0000_max_476x317.jpeg,3,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,,546
3 bedroom flat,https://www.rightmove.co.uk/properties/128073938#/?channel=STU_LET,"Avenue Road, Highgate, N6","Recently refurbished 3 bedrooms, 2 bathroom apartment within a converted house in Highgate. Comprises 3 double bedrooms, one with a large ensuite bathroom, bright and spacious lounge, separate kitchen, garden with large decking area (no direct access), located just 0.7 miles from Highgate tube...",3500.0,808.0,14/10/2022,"Jeremy Leaf & Co, East Finchley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/17k/16280/127743473/16280_25427277_IMG_00_0000_max_476x317.jpeg,3,flat,"('51.5753413', '-0.1320737')",51.5753413,-0.1320737,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/128064413#/?channel=STU_LET,"The Corniche, 24 Albert Embankment, London, SE1","Stunning two bedroom two bathroom apartment situated on the banks of the Thames, within an exclusive and highly sought-after development: The Corniche. Includes private balcony with a view of the Thames, 24 hour concierge and 19th floor Residents' Lounge.",3900.0,900.0,13/10/2022,"Paladin, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/249k/248357/128013296/248357_25466315_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.4906998', '-0.12183047419354945')",51.4906998,-0.12183047419354945,,546
Studio flat,https://www.rightmove.co.uk/properties/128064413#/?channel=STU_LET,"Surrey Crescent, Chiswick, London, W4",A well-presented first floor studio apartment situated in Chiswick close to local amenities and excellent transport links. The property is provided unfurnished and is available December. Bills Included except council tax.,1200.0,277.0,13/10/2022,"Hunters, Brentford",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/49k/48474/128010176/48474_31867177_IMG_00_0000_max_476x317.jpeg,studio,flat,"('51.4912376', '-0.2807418')",51.4912376,-0.2807418,,546
2 bedroom flat,https://www.rightmove.co.uk/properties/60504983#/?channel=STU_LET,Sandringham Road,"A large two bedroom property split over two floor located on a lovely tree lined street in Hackney/Dalston area. The property offers two very large double bedrooms, tiled bathroom and access to a private garden. Upstairs you will find a kitchen diner with breakfast bar and spacious lounge, the pr...",2253.0,520.0,13/10/2022,"Black Katz, Islington",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/18k/17882/128006804/17882_38481_IMG_00_0000_max_476x317.jpeg,2,flat,"('51.5497726', '-0.0710144')",51.5497726,-0.0710144,""">2,357",546
Studio flat,https://www.rightmove.co.uk/properties/60504983#/?channel=STU_LET,"Cartwright Gardens, Bloomsbury, London, WC1H","Exceptional studio inclusive of bills ( electricity, water and heating) with an ensuite, located in a well-maintained recently refurbished period property, overlooking an attractive garden square",2145.0,495.0,13/10/2022,"Victorstone, City Road",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/78k/77197/128004284/77197_VCT_VCT_LFSYCL_465_633189932_IMG_02_0000_max_476x317.png,studio,flat,"('51.5073219', '-0.1276474')",51.5073219,-0.1276474,""">2,357",546
2 bedroom apartment,https://www.rightmove.co.uk/properties/128057183#/?channel=STU_LET,"Albert Embankment , London , SE1","We are delighted to bring you this spacious two double bedroom apartment situated in a Private Development.Benefits include, two double bedrooms with built-in storage, two modern bathrooms, spacious lounge with floor to ceiling windows with River views & modern fully fitted k...",5417.0,1250.0,13/10/2022,"The Chant Group, Bank",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/223k/222842/128077829/222842_25457310_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.4938989', '-0.1210553')",51.4938989,-0.1210553,,546
2 bedroom apartment,https://www.rightmove.co.uk/properties/128057183#/?channel=STU_LET,"Duke Street, Mayfair","Property located in Duke Street, Mayfair",9100.0,2100.0,13/10/2022,"Tony Alan Estates, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/251k/250175/127997735/250175_101757006927_IMG_00_0000_max_476x317.jpeg,2,apartment,"('51.5160703', '-0.1523225')",51.5160703,-0.1523225,,546
