title,link,address,description,price,sq_ft,date,seller,image,bed,type,lat_lon,lat,lon,nres
Land for sale,https://www.rightmove.co.uk/properties/126591038#/?channel=COM_BUY,"Site At 12 Kersal Bank, Salford, Greater Manchester, M7 4NR","The property comprises a site of approximately 1 acre which is part level with one single detached house on site, part with a sloping gradient. The site is situated in a very pleasant leafy residential location with good views and an attractive outlook. The site has lapsed planning for 7 detach...",1500000.0,43560,,"W T Gunson, Manchester - BPG",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96044/123479735/96044_1223FH_IMG_15_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Office for sale,https://www.rightmove.co.uk/properties/126591038#/?channel=COM_BUY,"50 Kansas Avenue, Baltimore House, 50 Kansas Avenue, Salford, M50 2GL","A self-contained 12,250 sq ft office building arranged over two floors within close proximity of Media City with refurbishment potential.",1400000.0,12244,,"Savills, Manchester Offices",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/233k/232334/128711030/232334_120313-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Office for sale,https://www.rightmove.co.uk/properties/125357825#/?channel=COM_BUY,"6 OXFORD COURT, OXFORD STREET, MANCHESTER, M2 3WQ","Self-contained office to let on Oxford Street, part of the Oxford Court development, a peaceful oasis in the heart of the city. 3,984 sq ft arranged over 4 floors with 4 car parking spaces and well positioned for Oxford Road train station & St Peter's Square Metrolink.",1300000.0,3948,,"Canning O'Neill, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/95k/94360/59805372/94360_can_web_14433_IMG_10_0000_max_476x317.jpg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Land for sale,https://www.rightmove.co.uk/properties/125357825#/?channel=COM_BUY,"Mason Street, Manchester, Greater Manchester, M4 5FX","The property comprises a car park site with planning for two ground floor retail units with 14 two-bed apartments above and basement car parking beneath. Planning was originally granted in 2017 however, we are informed that following the discharge of various conditions, that the planning is now ...",1300000.0,3767,,"W T Gunson, Manchester - BPG",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96044/127460090/96044_1253FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Light industrial for sale,https://www.rightmove.co.uk/properties/127912358#/?channel=COM_BUY,"Albert House, Albert Street, Oldham, Greater Manchester","The facility comprises a detached part single storey, part two storey industrial/office complex which has been adapted and extended over time. The complex is arranged in a U-shaped configuration and comprises two storey office/showroom together with single storey steel portal framed industrial u...",1200000.0,17217,,"Roger Hannah Ltd, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/95k/94751/116108981/94751_2690FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Office for sale,https://www.rightmove.co.uk/properties/127912358#/?channel=COM_BUY,"247 CHAPEL STREET, MANCHESTER, M3 5EP",Stunning Grade II listed character office with many original features in prominent Salford location,1050000.0,4009,,"Canning O'Neill, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/95k/94360/126898721/94360_can_web_14256_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Leisure facility for sale,https://www.rightmove.co.uk/properties/118532510#/?channel=COM_BUY,"NW-222861 - Swinton Palais, 11A Station Road, Swinton M27 6AH","Freehold Experiential Leisure, Dance hall and function suite, First floor function room and dance studio, Town centre location, May suit alternative use (stp), ",1000000.0,,,"Fleurets Limited, North West",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/55k/54663/124909961/54663_NW-222861_IMG_01_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial property for sale,https://www.rightmove.co.uk/properties/118532510#/?channel=COM_BUY,"First Floor, Quebec Building, Bury Street, Salford, Greater Manchester, M3 7DU","The property comprises an office suite situated at first floor level with a ground floor entrance/reception area within a new build block of residential apartments. The suite is currently split into 14 offices together with boardroom, reception, WC and kitchen facilities. The space is fitted out ...",950000.0,5322,,"W T Gunson, Manchester - BPG",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96044/85545822/96044_1221FH_IMG_03_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial property for sale,https://www.rightmove.co.uk/properties/85386036#/?channel=COM_BUY,"Mixed Use Investment Opportunity, 215-221 Hill Lane, Manchester, Greater Manchester, M9 6RG","Freehold. Freehold investment property. Two ground floor commercial lets. Four apartments above. Annual rental income £65,160. Gross initial yield of 7.24%",900000.0,,,"Christie & Co, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/164k/163172/125437823/163172_5613504-fh_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Office for sale,https://www.rightmove.co.uk/properties/85386036#/?channel=COM_BUY,"5 JORDAN STREET, KNOTT MILL, MANCHESTER, M15 4PY","Superbly appointed, self-contained Ground Floor commercial office unit with car parking, available for sale or to let.",900000.0,3673,,"Canning O'Neill, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/95k/94360/119499689/94360_can_web_21621_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/123537947#/?channel=COM_BUY,"Gorton Road, Stockport, Cheshire","Prominently located, detached, single storey car sales/showroom property with repair workshops and parking/display areas capable of accommodating up to 46 cars externally",875000.0,3825,,"Fairhurst Buckley, Stockport",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/171k/170654/119782172/170654_3FH_IMG_07_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial property for sale,https://www.rightmove.co.uk/properties/123537947#/?channel=COM_BUY,"Elm Street, Manchester, Greater Manchester, M27","PORTFOLIO are happy to Offer FOR SALE this Two Storey Commercial Property with a single storey unit to part of the rear. Site Size 18,000Sq Ft. OFFERS OVER £800,000. To arrange a viewing telephone PORTFOLIO today. ",800000.0,,,"PORTFOLIO LETS UK LTD, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/16k/15440/82882442/15440_Faulknerhouse_IMG_00_0000_max_476x317.png,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial development for sale,https://www.rightmove.co.uk/properties/123479735#/?channel=COM_BUY,"F1 Car Wash, Oldham Road, Failsworth, M35 0BH","Long Leasehold. Prominent location, situated on the A62. Rare to the market, large plot size. Wealth of development opportunities. Tenant paying c.£40,000 due to rise late 2022. Site area 0.40 acres",795000.0,,,"Christie & Co, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/164k/163172/125417075/163172_5613485-fh_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial property for sale,https://www.rightmove.co.uk/properties/85945431#/?channel=COM_BUY,"Bury New Road, Salford","At just over 4800sqft this three-storey, end-terrace building is set on a retail parade with frontage onto Bury New Road at the junction with Northumberland Street. In such a prominent location and with excellent public transport links, the property would be suitable for a variety of uses, su...",600000.0,,,"Melissa Berry Sales & Lettings, Prestwich",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/119k/118120/85945431/118120_11756011_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/85945431#/?channel=COM_BUY,"397/399 Manchester Road & 2 Abney Road , Heaton Chapel, Stockport, Cheshire, SK4 5DH","We are delighted to offer for sale a substantial primely located roadside investment with residential refurbishment opportunity. The property comprises a 0.2 acre site that is bounded to three sides by Manchester Road, Abney Road and Cambridge Road and overlooks the traffic light junction, in ...",775000.0,5946,,"Morgan Williams Commercial LLP, Warrington",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/103k/102607/125920010/102607_935FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Storage for sale,https://www.rightmove.co.uk/properties/125920010#/?channel=COM_BUY,"Northern Avenue, Junction Eco Park, Manchester, M27 8LU",Rare Development Opportunity For Sale,,91258,,"Sixteen Real Estate, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/206k/205655/123595889/205655_101448-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Residential development for sale,https://www.rightmove.co.uk/properties/125920010#/?channel=COM_BUY,"Alpha House, Rowlandsway, Manchester, Greater Manchester, M22","FOR SALE: Alpha House is a vacant semi derelict 1970's office building opposite Wythenshawe Shopping Centre comprising of 55,000 sq.ft GIA, 8 storeys on 0.86 of an acres. Preliminary concepts have been produced for a residential joint venture development. ",,55000,,"Fifield Glyn Limited, Cheshire",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/165k/164174/119747345/164174_AlphaHouse_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Light industrial for sale,https://www.rightmove.co.uk/properties/123595889#/?channel=COM_BUY,"Lambeth Road, Stockport, Greater Manchester, SK5",***FREEHOLD*** Two Storey Workshop together with Two Storey Office with a mix of external stores on a site of approximately 0.43 acres. Benefitting from additional telephone mast income ,750000.0,12279,,"MBRE, Stockport",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/196k/195614/117809696/195614_Reddish_IMG_29_0000_max_476x317.png,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Office for sale,https://www.rightmove.co.uk/properties/123595889#/?channel=COM_BUY,"Jacksons Warehouse, Tariff Street, Manchester, Greater Manchester, M1","Ground Floor Self-Contained 'PLUG & PLAY' Office | Former Warehouse with Character | Waterfront location with terrace | Northern Quarter Location | Refurbished and Fully Fitted | Exposed Brick, Beams & Columns | Close to Piccadilly Station | Glazed Meeting Room | Fully Cabled ",715000.0,2760,,"Edwards & Co Surveyors Limited, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/200k/199811/128034494/199811_JacksonsWarehouseSale_IMG_30_0001_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial property for sale,https://www.rightmove.co.uk/properties/119747345#/?channel=COM_BUY,"E-COMMERCE PLATFORM WITH BUSINESS CONSULTANCY SERVICES, Stockport","Stockport.
YE21 management turnover in excess of £3.3 million.
Numerous e-commerce websites focusing on specific industry clothing such as sportswear and school uniforms.
Operates from a leasehold property consisting of warehouse and showroom space.
Also offers business consultancy services...",675000.0,,,"Knightsbridge Business Sales Limited, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/91k/90616/111761237/90616_147966_IMG_00_0000_max_476x317.png,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Showroom for sale,https://www.rightmove.co.uk/properties/119747345#/?channel=COM_BUY,"Styal Road, Manchester, Greater Manchester, M22",***RARE FREEHOLD OPPORTUNITY CLOSE TO MANCHESTER AIRPORT*** Prominently located with direct frontage onto Styal Road. Providing car sales pitch together with Showroom and 2 bed flat. Site suitable for alternative uses Subject to Planning ,650000.0,10890,,"MBRE, Stockport",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/196k/195614/126760613/195614_Yewtreehouse_IMG_22_0000_max_476x317.png,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial development for sale,https://www.rightmove.co.uk/properties/117809696#/?channel=COM_BUY,"Oldham Road, Manchester, Greater Manchester, M40",3798 sq.ft. Former Nursery suitable for Nursery use or other E class uses. The property would also be suitable for residential conversion or development subject to planning,650000.0,3798,,"MBRE, Stockport",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/196k/195614/85725375/195614_oldhamroad_IMG_12_0000_max_476x317.png,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Office for sale,https://www.rightmove.co.uk/properties/117809696#/?channel=COM_BUY,"Heywood Hall, Bolton Road, Swinton, Manchester, Greater Manchester","Heywood Hall is a Grade II Listed Property which comprises a former school house dating back to the late 1800s now converted into office use. The property once sat within the grounds of St Augustine's Church, positioned just 100ft from the subject property. Heywood Hall is of structural brick c...",595000.0,5056,,"Roger Hannah Ltd, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/95k/94751/118472969/94751_2714FH_IMG_14_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
2 bedroom retail property (high street) for sale,https://www.rightmove.co.uk/properties/128034494#/?channel=COM_BUY,"Mauldeth Road West, Manchester, Greater Manchester, M20","INVESTMENT OPPORTUNITYTWO RETAIL UNITS WITH TWO SELF CONTAINED FIRST FLOOR FLATS WITH THE BENEFIT OF SEPARATE GAS AND ELECTRIC SUPPLIES CURRENTLY PRODUCING £38,340 P.A.",575000.0,,,"Thomas Willmax Ltd, Sale",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/207k/206906/126250412/206906_mauldrw6466_IMG_01_0000_max_476x317.jpeg,2,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Office for sale,https://www.rightmove.co.uk/properties/128034494#/?channel=COM_BUY,"Unit 1, Longstone Road, Manchester, Greater Manchester, M22","For Sale - Well appointed office space with parking. 2,681 sq ft.",540000.0,2681,,"Williams Sillitoe, Cheshire",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/83k/82873/125585585/82873_HealdGreen1AshbrookOfficePark_IMG_11_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Land for sale,https://www.rightmove.co.uk/properties/111761237#/?channel=COM_BUY,"115-115A Sale Road, Northern Moor, Manchester, M23 0BU","FOR SALE: 0.25 acres of land with FULL planning for residential new build scheme of 3 x 1 bed apartments & 6 x 2 bed apartments. £500,000 SUBJECT TO CONTRACT",500000.0,10890,,"MBRE, Stockport",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/196k/195614/115650290/195614_115SaleRd_IMG_14_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Warehouse for sale,https://www.rightmove.co.uk/properties/111761237#/?channel=COM_BUY,"153- 155 Clayton Lane, Manchester, Greater Manchester, M11 2AS","6,895 sqft Industrial/Garage located directly adjacent to the Etihad Campus in Clayton. ",500000.0,6895,,"MBRE, Stockport",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/196k/195614/85577973/195614_Unit4RotundaBuildings_IMG_09_0000_max_476x317.png,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Warehouse for sale,https://www.rightmove.co.uk/properties/126760613#/?channel=COM_BUY,"Welcomb Street, Manchester, Greater Manchester, M11","INVESMENT OPPORTUNITYMODERN WAREHOUSE UNIT WITH MEZZANINE OFFICES PROVIDING APPROXIMATELY 409 SQ.M (4404 SQ.FT.) LET ON A 10 YEAR LEASE FROM 24TH DECEMBER 2020 AT £34,000 P.A. WITH A 5 YEAR LEASE AND RENT REVIEW",450000.0,4404,,"Thomas Willmax Ltd, Sale",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/207k/206906/128419418/206906_medlock7_IMG_03_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Residential development for sale,https://www.rightmove.co.uk/properties/126760613#/?channel=COM_BUY,"Manchester Road, Stockport, Greater Manchester, SK4","Former Public House suitable for commercial use within the ""E"" classes together with planning pending for demolition of existing building and erection of a three storey resi development, comprising 16 apartments.",450000.0,9816,,"MBRE, Stockport",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/196k/195614/118540988/195614_threecrowns_IMG_00_0000_max_476x317.png,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Office for sale,https://www.rightmove.co.uk/properties/85725375#/?channel=COM_BUY,"Units 1 and 2 - Burton Place, Ellesmere Street, Manchester, Greater Manchester","The property comprises two adjoining ground floor comemrcial units featuring a mixture of open plan and meeting room space, and; Air Conditioning Suspended Ceilings Raised Access Floors Led Lighting 8 Car Parking Spaces Self ContainedSuperfast Internet Connection Dda Compliant Electronic...",425000.0,2140,,"Roger Hannah Ltd, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/95k/94751/125499506/94751_2870FH_IMG_12_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial property for sale,https://www.rightmove.co.uk/properties/85725375#/?channel=COM_BUY,"Hampton Road, Manchester, M35",Situated in a popular and highly regarded residential location is this largely extended semi detached property which combines high quality living accommodation and a retail shop and business opportunity. Ideal for the owner-occupier or investor.,420000.0,,,"Alan Kirkham, Chadderton Office",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/230k/229673/127737728/229673_225_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/118472969#/?channel=COM_BUY,"1090 Stockport Road, Levenshulme, Manchester, Greater Manchester","The property presents a prominent retail unit comprising ground floor, open plan retail, basement storage and the upper floors ancillary retail and storage space. The upper floors have planning permission to convert to a large 3 bedroom flat accessed via main road door. This would leave the main ...",395000.0,3665,,"Roger Hannah Ltd, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/95k/94751/97016462/94751_2317FH_IMG_01_0000_max_476x317.jpg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/118472969#/?channel=COM_BUY,"462 Wilmslow Road, Manchester, Greater Manchester, M20 3BG","For Sale: 1,635 Sq.ft Freehold commercial retail redevelopment opportunity located in Withington village. GF: 873 Sq.ft, FF: 582 Sq.ft, Store: 180 Sq.ft. Low RV: £14,750.",375000.0,1635,,"MBRE, Stockport",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/196k/195614/124015547/195614_462WilmslowRoad_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
50 bedroom mixed use for sale,https://www.rightmove.co.uk/properties/126250412#/?channel=COM_BUY,"32 to 36 Church Street, Manchester, Greater Manchester, M30",Freehold Ground Rent and Investment For Sale .Ground Rents on 41 apartments .Commercial Rents on 2 Ground Floor Retail Outlets .,375000.0,30000,,"Mandale Group, Stockton On Tees",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/170k/169760/126088715/169760_EcclesInv_IMG_00_0001_max_476x317.jpeg,50,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
3 bedroom retail property (high street) for sale,https://www.rightmove.co.uk/properties/126250412#/?channel=COM_BUY,"25 & 25a Shaw Road, Stockport, SK4 4AG","For Sale: 1,561 Sq.ft Part let mixed retail and residential three storey investment premises with additional double garage. £24,740 projected income excluding external garage representing an initial yield of 7.0%.",350000.0,1561,,"MBRE, Stockport",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/196k/195614/80296058/195614_25Shaw_IMG_00_0000_max_476x317.JPG,3,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Convenience store for sale,https://www.rightmove.co.uk/properties/125585585#/?channel=COM_BUY,"Post Offices, Chorlton, Greater Manchester","MAINS POST OFFICE AND GENERAL CONVENIENCE STORE Retirement Sale After Over 32 Years Here
Outstanding Net Profits in Excess of £150,000
Scope for So Much More, Including Alcohol and Pork Sales
Annual Post Office Remuneration £160,000 Weekly Retail Turnover £8,000
REF 586930. Business Offers Ov...",340000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/126878390/153122_586930_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Retail property (high street) for sale,https://www.rightmove.co.uk/properties/125585585#/?channel=COM_BUY,"395 Manchester Road, Heaton Chapel, Stockport, SK4 5BY","For Sale: 2,093 Sq.ft Landmark corner retail premises. Located in Heaton Chapel at the popular junction of Manchester Road and School Lane. Freehold includes ownership of external forecourt for seating. £330,000 Subject to Contract.",330000.0,2093,,"MBRE, Stockport",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/196k/195614/86271263/195614_395MR_IMG_00_0000_max_476x317.JPG,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Takeaway for sale,https://www.rightmove.co.uk/properties/115650290#/?channel=COM_BUY,"266 Wilmslow Rd,, Greater Manchester","For sale is an absolutely amazing fast food business that, despite having only been open for a short period of time, has already seen impressive levels of growth. The business is in the most ideal trading position in Fallowfield and is no more than 500 yards from student accommodation with a capa...",295000.0,,,"Intelligent Business Partners Ltd, National",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/68k/67275/85082061/67275_67275-INT2038_IMG_01_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Showroom for sale,https://www.rightmove.co.uk/properties/118813373#/?channel=COM_BUY,"The Warehouse Prestwich, Warwick Street, Manchester, Greater Manchester, M25","Alan J Picken are delighted to offer this Established Furniture Business onto the market. Business for sale, premises available on lease. Occupies a favorable trading position within Prestwich, operating from a deceptively spacious 5,500 square foot warehouse unit over 3 floors. ",295000.0,,,"Alan J Picken, Ilkley",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230060/118813373/230060_RM10341_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Shop for sale,https://www.rightmove.co.uk/properties/118813373#/?channel=COM_BUY,"Byrom Parade, Manchester, Greater Manchester, M19","PORTFOLIO are pleased to Offer FOR SALE this mid-terraced retail premises located on Byrom Parade, a popular suburb of Levenshulme South Manchester. The property comprises of a 2 Bedroom Flat above the Shop currently rented at £500 PCM and a now vacant Shop Unit.",225000.0,,,"PORTFOLIO LETS UK LTD, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/244k/243230/122346041/243230_BRYOMPARADE_IMG_00_0000_max_476x317.png,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Post office for sale,https://www.rightmove.co.uk/properties/122346041#/?channel=COM_BUY,"Post Offices, Greater Manchester","MAINS POST OFFICE
Densely Populated District
Potential to Expand Retail Sales
Low Overheads and Rental Income
Genuine Reason For Sale
Post Office Remuneration circa £50,000 per annum Weekly Turnover £300 to £400
REF 588586. EPC Band B.
Business and Property £225,000
Manchester ",225000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/128012084/153122_588585_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial property for sale,https://www.rightmove.co.uk/properties/122346041#/?channel=COM_BUY,"Oldham Road,  Manchester, M35","Situated on a busy main road position, this former retail showroom/workshop to the ground floor benefits from two original entrances and could be split to form two separate properties and still benefit from a good size residential flat on the first floor level.",200000.0,,,"Alan Kirkham, Chadderton Office",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/230k/229673/127894256/229673_229_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Pub for sale,https://www.rightmove.co.uk/properties/128012084#/?channel=COM_BUY,"Weavers Arms, 35 Swinton Hall Road, Swinton, Manchester, M27 4BL","Freehold Public House For Sale - Offers In Excess Of £200,000 Plus VAT",200000.0,2178,,"Savills, Manchester - Licensed Leisure",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/226k/225518/128459057/225518_128464-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Warehouse for sale,https://www.rightmove.co.uk/properties/128012084#/?channel=COM_BUY,"Haigh Park, Stockport, Greater Manchester, SK4","Self contained Trade Counter/Warehouse Unit located on in a well established Trade, Industrial and warehouse location within very close proximity too the M60. ",,,,"MBRE, Stockport",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/196k/195614/88309652/195614_HaighPark_IMG_00_0000_max_476x317.jpg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial property for sale,https://www.rightmove.co.uk/properties/127894256#/?channel=COM_BUY,"Unit 8, Royal Mills, 17 Redhill Street, Ancoats, Manchester,  , M4 5BA","The property comprises a ground floor commercial unit within the outstanding Royal Mills conversion. The property is a Grade II listed building, originally a cotton mill but in recent years converted to a mix of predominantly residential but with a mix of offices and ground floor commercial unit...",175000.0,682,,"W T Gunson, Manchester - BPG",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96044/127784555/96044_1244FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Bar / nightclub for sale,https://www.rightmove.co.uk/properties/127894256#/?channel=COM_BUY,"Manchester,   Greater Manchester , M20",Reputable Bar For Sale,175000.0,,,"Hilton Smythe, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/151k/150767/124265525/150767_B06946_IMG_00_0000_max_476x317.png,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Pub for sale,https://www.rightmove.co.uk/properties/128459057#/?channel=COM_BUY,"NW-222926 - Cheers Bar, 281 Middleton Road, Blackley M8 4LY","Freehold Pubs, ""A"" road location, Local community sports bar, Open plan trading accommodation, 2 bed private flat, May suit alternative use (STP)",170000.0,,,"Fleurets Limited, North West",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/55k/54663/126808709/54663_NW-222926_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Takeaway for sale,https://www.rightmove.co.uk/properties/128459057#/?channel=COM_BUY,"Manchester,   Greater Manchester , M4",Highly Rated Fast Food Business In A Busy Location For Sale,149999.0,,,"Hilton Smythe, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/151k/150767/125716874/150767_B07007_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
Commercial property for sale,https://www.rightmove.co.uk/properties/88309652#/?channel=COM_BUY,"Florist, Greater Manchester, Greater Manchester","LICENSED GIFT, FLORIST AND COFFEE SHOP Long Established Business Enjoying a Fantastic Reputation
Superb Trading Position
Scope for Online Sales
Well Fitted Premises which Will be Offered On a New Lease
Weekly Turnover £3,500 to £4,000
REF 588516. EPC Band C.
Business, Offers Around £135,000
Gre...",135000.0,,,"Ernest Wilson & Co Limited, EW Leeds",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/154k/153122/127163240/153122_588516_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.4468149', '-2.2384281')",53.4468149,-2.2384281,127
