title,link,address,description,price,sq_ft,date,seller,image,bed,type,lat_lon,lat,lon,nres
Office for sale,https://www.rightmove.co.uk/properties/124952279#/?channel=COM_BUY,"3 Temple Square, 5 Temple Street, Liverpool, North West, L2 5RH","3 Temple Square is situated off Dale Street in the heart of Liverpool City Centre. The building is located central to the Business District and Retail Core, thus, benefitting from a wide range of amenities, excellent public transport links and leisure offerings.
The building is located within a m...",480000.0,3423,,"Avison Young (UK) Limited, Offices",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/57k/56478/126071465/56478_111864FH_IMG_02_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Land for sale,https://www.rightmove.co.uk/properties/116563070#/?channel=COM_BUY,"Former St Marks C of E Church, Dreycroft Avenue, Liverpool L33 9TE",For sale on 24 November 2022 The National Property Auction will be conducted behind closed doors. The auction will be live-streamed online with remote bidding only. Registration for bidding will close at 12pm the day before the auction. The auction will commence at 10:00. On behalf of Aubrey L...,450000.0,,,"SDL Property Auctions - Commercial, Nationwide",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/231k/230138/128534192/230138_202210271155sq_8o0j_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Plot for sale,https://www.rightmove.co.uk/properties/128697470#/?channel=COM_BUY,"Mintor Road, kirkby, Liverpool, Merseyside, L33","WHY BUY?Residential DevelopmentPlanning Permission GrantedPopular LocationDESCRIPTIONA plot of land in a residential part of Kirkby with Planning Permission for the erection of: 2 x 3 bedroom semi-detached houses, 1 x 4 bedroom house, 2 x 2 bedroom apartments, together with parking, access and la...",155000.0,,,"Venmore, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/31k/30399/128697470/30399_ALL220976_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Land for sale,https://www.rightmove.co.uk/properties/128697470#/?channel=COM_BUY,"Former Maghull Methodist Church, 180 Liverpool Road North, Liverpool, Merseyside, L31 2HP",The property comprises an original Church built in 1896 with a large extension constructed in the 1960's. The original Church is a traditional solid brick construction with a timber frame roof with slate tiles and benefits from single glazed windows in timber frames. The 1960's extension is of ...,,6968,,"Eddisons Commercial Limited, Liverpool",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/185k/184034/123251237/184034_3005753FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Convenience store for sale,https://www.rightmove.co.uk/properties/123251237#/?channel=COM_BUY,"A REPUTABLE LOCAL CONVENIENCE STORE SELLING AN ARRAY OF ITEMS, Hightown, Liverpool","Hightown, Liverpool.
Turnover of £571k with an adjusted EBITDA of £93k.
Sells a range of convenience items such as newspapers, tobacco, confectionery, and hot and cold drinks.
Operates every day of the week, ensuring that it is the convenience store of choice for the local community.
...",435000.0,,,"Knightsbridge Business Sales Limited, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/91k/90616/113857397/90616_162052_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Mixed use for sale,https://www.rightmove.co.uk/properties/123251237#/?channel=COM_BUY,"107-115 Marsh Lane, Bootle, Merseyside, L20 4JD","Warehouse/Industrial Gross Internal Area of approximately 3,576 Sq. Ft and Offices Gross Internal Area of approximately 9,298 Sq. Ft.. Long leasehold and freehold.. Established mixed-use, and well-connected location.",400000.0,,,"Landwood Group, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/159k/158708/119087327/158708_160018_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Pub for sale,https://www.rightmove.co.uk/properties/113857397#/?channel=COM_BUY,"Litherland Road, Bootle, Merseyside, L20",MERSEYSIDE - HISTORIC COMMUNITY LOCAL PUBLIC HOUSE IN NORTH LIVERPOOL SUBURB,395000.0,,,"Sidney Phillips Limited, North West",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/224k/223103/121730720/223103_91839_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Mixed use for sale,https://www.rightmove.co.uk/properties/113857397#/?channel=COM_BUY," Liverpool, Merseyside, L33",Reputable Marquee Hire Business For Sale. Offers Invited,349995.0,,,"Hilton Smythe, Bolton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/151k/150767/120743273/150767_B06795_IMG_12_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
Pub for sale,https://www.rightmove.co.uk/properties/119087327#/?channel=COM_BUY,"NW-122451 - Queens Hotel, 114 Knowsley Road, Bootle L20 4NR","Freehold Pubs, Substantial 3 storey property, Prominent main road position, 2 trading areas, Circa 3,207 sqft, Extensive living accommodation",325000.0,,,"Fleurets Limited, North West",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/55k/54663/125751905/54663_NW-122451_IMG_00_0000_max_476x317.jpeg,nan,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
2 bedroom pub for sale,https://www.rightmove.co.uk/properties/119087327#/?channel=COM_BUY,"Picton Road, Liverpool, Merseyside, L15",Located in vibrant Liverpool suburbMain bar & games room2 one bedroom apartmentsWell presented trade gardenRetirement saleSuitable for change of use,295000.0,,,"Sidney Phillips Limited, The Midlands",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/206k/205040/125425694/205040_91099_IMG_00_0000_max_476x317.jpeg,2,sale,"('53.404371749999996', '-2.981353101945208')",53.404371749999996,-2.981353101945208,111
