title,link,address,description,price,price_weekly,date,seller,image,bed,type,lat_lon,lat,lon,sq_ft,nres
Studio flat,https://www.rightmove.co.uk/properties/128707769#/?channel=STU_LET,"Lower Rock Gardens, Brighton","First floor compact studio flat, with separate kitchen and loft storage area Conveniently located less than five minutes’ walk to sea/Brighton pier. and 0.8 miles to Brighton train station Uniquely designed incorporating some stunning period features. Furnished and including home cinema, wash...",800.0,185.0,today,"Cocoon (UK), London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/230k/229394/128705813/229394_874_IMG_00_0000_max_476x317.jpeg,studio,flat,"('50.8192675', '-0.1304479')",50.8192675,-0.1304479,,490
Studio flat,https://www.rightmove.co.uk/properties/128707679#/?channel=STU_LET,"Scarborough Road, Brighton",STUDIO FLAT | LARGE LIVING SPACE | SMALL PATIO AREA | DISHWASHER | WALKING DISTANCE TO PRESTON PARK STATION | CONTENTS INSURANCE INCL | COAPT REF: 6700142 Lovely studio flat located in a quiet residential area and just a couple of minutes walk from Preston Park. The property has the major adde...,843.0,195.0,today,"Coapt, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/75k/74542/128703656/74542_6700142_IMG_00_0000_max_476x317.jpeg,studio,flat,"('50.8427417', '-0.1555802')",50.8427417,-0.1555802,,490
5 bedroom terraced house,https://www.rightmove.co.uk/properties/117239216#/?channel=STU_LET,"Queens Park Road, Brighton",CLICK LINK FOR 3D TOUR | LOW MAINTENANCE GARDEN | OPEN PLAN KITCHEN/LIVING ROOM | FIVE DOUBLES | TWO BATHROOMS THREE TOILETS | BILLS INCLUDED OPTION AVAILABLE | COAPT REF: 8455401 In the popular student area of Hanover is this expansive five double bedroom townhouse. Located on Queens Park roa...,3142.0,725.0,yesterday,"Coapt, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/75k/74542/117239216/74542_8455401_IMG_10_0000_max_476x317.jpeg,5,house,"('50.8198157', '-0.139904')",50.8198157,-0.139904,,490
6 bedroom terraced house,https://www.rightmove.co.uk/properties/117239216#/?channel=STU_LET,"Warleigh Road , Brighton","Situated 5 minutes away from the corner of London Road, 2 minutes away from London Road train station and only a 10 minute walk from both Brighton train station, and local bus stops to both Brighton and Sussex Uni´s, this beautiful three storey Victorian style house is perfect for University...",3640.0,840.0,today,"Kendrick Property Services, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/18k/17969/128703419/17969_101297005192_IMG_00_0000_max_476x317.jpeg,6,house,"('50.8351423', '-0.1353009')",50.8351423,-0.1353009,,490
6 bedroom terraced house,https://www.rightmove.co.uk/properties/128703419#/?channel=STU_LET,"Clyde Road , Brighton","Situated on the corner of London Road, 2 minutes away from London Road train station and only a 10 minute walk from both Brighton train station, and local bus stops to both Brighton and Sussex Uni´s, this beautiful three storey Victorian style house is perfect for University students. AVAIL...",3640.0,840.0,today,"Kendrick Property Services, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/18k/17969/128702984/17969_101297005187_IMG_00_0000_max_476x317.jpeg,6,house,"('50.8348878', '-0.1364993')",50.8348878,-0.1364993,,490
5 bedroom terraced house,https://www.rightmove.co.uk/properties/128703419#/?channel=STU_LET,"Montreal Road , Brighton","This spacious three story house is situated minutes from Elm Grove, is a prefect location for university students, with Brighton Station being only a 20 minute walk away, The Grand Parade campus and Brighton hospital is only 10 mins walk. With this great location you are within half an hour from ...",2925.0,675.0,today,"Kendrick Property Services, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/18k/17969/128702873/17969_101297005185_IMG_00_0000_max_476x317.jpeg,5,house,"('50.8274472', '-0.1277027')",50.8274472,-0.1277027,,490
6 bedroom terraced house,https://www.rightmove.co.uk/properties/128702984#/?channel=STU_LET,"Caledonian Road, Brighton","This is a rare gem of a student house, as each of the 6 large double bedrooms has it´s own en-suite! So there will be no fight for who gets which room! As well as a huge kitchen, separate lounge, garden and great location, continue reading to see if this could be your new home! AVAILABLE ; ...",3718.0,858.0,today,"Kendrick Property Services, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/18k/17969/128702630/17969_101297005180_IMG_00_0000_max_476x317.jpeg,6,house,"('50.834572', '-0.1267007')",50.834572,-0.1267007,,490
6 bedroom terraced house,https://www.rightmove.co.uk/properties/128702984#/?channel=STU_LET,"Argyle Road, Brighton","Situated on the corner of London Road, 3 minutes away from London Road train station and only a 8 minute walk from both Brighton train station, and local bus stops to both Brighton and Sussex Uni´s, this beautiful four story Victorian style house is perfect for University students. AVAILABL...",3510.0,810.0,today,"Kendrick Property Services, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/18k/17969/128702516/17969_101297005179_IMG_00_0000_max_476x317.jpeg,6,house,"('50.8351103', '-0.1412373')",50.8351103,-0.1412373,,490
6 bedroom terraced house,https://www.rightmove.co.uk/properties/128702873#/?channel=STU_LET,"Campbell Road, Brighton","Situated on the corner of London Road, 3 minutes away from London Road train station and only a 8 minute walk from both Brighton train station, and local bus stops to both Brighton and Sussex Uni´s, this beautiful three storey Victorian style house is perfect for University students. AVAILA...",3510.0,810.0,today,"Kendrick Property Services, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/18k/17969/128702423/17969_101297005178_IMG_00_0000_max_476x317.jpeg,6,house,"('50.8341686', '-0.1409759')",50.8341686,-0.1409759,,490
6 bedroom mews house,https://www.rightmove.co.uk/properties/128702873#/?channel=STU_LET,"Blaker Street, Brighton","The famous brightly coloured house street that appears on Brighton postcards could be the location of your new home! Just a 5 minute walk from Brighton Beach, this beautiful three story house is perfect for a group of 6 looking for their new seaside home. AVAILABLE ; 14th July 2023, £130 P...",3380.0,780.0,today,"Kendrick Property Services, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/18k/17969/128702288/17969_101297005177_IMG_00_0000_max_476x317.jpeg,6,house,"('50.8222343', '-0.1316238')",50.8222343,-0.1316238,,490
6 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128702630#/?channel=STU_LET,"The Avenue, Brighton","In a prime location, just an 8 minute walk to lewes road and moulscoombe campus, this property is the peak of student property in brighton! Having just been completely refurbished throughout this summer, the house is in stunning condition. The property features a capacious and warm living area...",2574.0,594.0,today,"Coapt, Brighton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/75k/74542/116520314/74542_6701616_IMG_00_0000_max_476x317.jpeg,6,house,"('50.8456307', '-0.1142961')",50.8456307,-0.1142961,,490
