title,link,address,description,price,price_weekly,date,seller,image,bed,type,lat_lon,lat,lon,sq_ft,nres
6 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128427089#/?channel=STU_LET,"Leeshall Crescent, Fallowfield","ONE-WEEK DEPOSIT PAYMENT TO RESERVE PROPERTY! A superb 6 bedroom house available for NEXT ACADEMIC YEAR, 1st of July 2022, Leeshall Crescent, Fallowfield, M14 6YA Rent: £113 per person per week Deposit: £565 per tenant",2938.0,678.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128425565/104428_104428-10586_IMG_00_0000_max_476x317.jpeg,6,house,"('53.4794892', '-2.2451148')",53.4794892,-2.2451148,,965
6 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128427089#/?channel=STU_LET,"Leeshall Crescent, Manchester","Superb 6 bedroom house available for NEXT ACADEMIC YEAR, 1st of July 2022, Leeshall Crescent, Fallowfield, M14 6YA Rent: £108 Per person per week Deposit; £540 per tenant",2808.0,648.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128425370/104428_104428-10589_IMG_01_0000_max_476x317.jpeg,6,house,"('53.4794892', '-2.2451148')",53.4794892,-2.2451148,,965
4 bedroom terraced house,https://www.rightmove.co.uk/properties/128426912#/?channel=STU_LET,"Hadley Street, Salford, M6","**2023/2024** We are proud to offer this delightful 4 bedroom, 1 bathroom shared house in a great location. All bedrooms are double bedrooms and are well furnished with modern furniture Availabl... ** Property Reference: 1533334 **",497.0,115.0,26/10/2022,"OpenRent, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/128425280/96668_153333426102022_IMG_00_0000_max_476x317.jpeg,4,house,"('53.4981074', '-2.2792563')",53.4981074,-2.2792563,,965
2 bedroom apartment,https://www.rightmove.co.uk/properties/128014655#/?channel=STU_LET,"THE EDGE, Clowes St, M3 5NE","**AVAILABLE 15th NOVEMBER - VIDEO TOUR ATTACHED - PHYSICAL VIEWINGS ONLY - An immaculate 2 double bedroom apartment with 2 bathrooms and 2 balconies, in one of the most prestigious and sought after developments in Salford and Manchester. Secure Parking for 1 car and 24hr Concierge",1500.0,346.0,13/10/2022,"Manlets, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/72k/71141/128014655/71141_30651718_IMG_00_0000_max_476x317.jpeg,2,apartment,"('53.483788649999994', '-2.249290162505861')",53.483788649999994,-2.249290162505861,,965
6 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128014655#/?channel=STU_LET,"Clifton Avenue, Fallowfield","Modern 6 bedroom house, available for NEXT ACADEMIC YEAR, 1st July 2022, Clifton Avenue, Fallowfield, Manchester, M14 6UD This house is well-presented and features four spacious rooms with modern décor. It has been specially developed with attention to the specific needs of students....",2938.0,678.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128425133/104428_104428-10600_IMG_00_0000_max_476x317.jpeg,6,house,"('53.4394536', '-2.2180931')",53.4394536,-2.2180931,,965
7 bedroom apartment,https://www.rightmove.co.uk/properties/128425133#/?channel=STU_LET,"Egerton Road, 7 Bedrooms, Fallowfield, Manchester","Superb seven-bedroom apartment, available for NEXT ACADEMIC YEAR, 1st July 2023, Egerton Rd, Fallowfield, Manchester, M14 6NQ This seven-bedroom Apartment is well-maintained and well maintained with spacious rooms. It has been specially developed with attention to the specific needs of stud...",3276.0,756.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128379431/104428_104428-10679_IMG_00_0000_max_476x317.jpeg,7,apartment,"('53.4794892', '-2.2451148')",53.4794892,-2.2451148,,965
5 bedroom apartment,https://www.rightmove.co.uk/properties/128425133#/?channel=STU_LET,"Egerton Road, Manchester M14 6YB","Superb five-bedroom apartment, available for NEXT ACADEMIC YEAR, 1st July 2023, Egerton Road, Fallowfield, Manchester, M14 6YB. Bills can be included £105 per person per week",2275.0,525.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128424809/104428_104428-10673_IMG_00_0000_max_476x317.jpeg,5,apartment,"('53.438353', '-2.2162655')",53.438353,-2.2162655,,965
5 bedroom apartment,https://www.rightmove.co.uk/properties/128379431#/?channel=STU_LET,"Egerton Road, Fallowfield,, Manchester","Superb five-bedroom apartment, available for NEXT ACADEMIC YEAR, 1st July 2023, Egerton Road, Fallowfield, Manchester, M14 6YB. £105 per person per week Bills can be included",2275.0,525.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128425553/104428_104428-10674_IMG_00_0000_max_476x317.jpeg,5,apartment,"('53.438353', '-2.2162655')",53.438353,-2.2162655,,965
7 bedroom apartment,https://www.rightmove.co.uk/properties/128379431#/?channel=STU_LET,"Egerton Road 7 Bedrooms, Manchester M14 6NQ","Superb 7 bedroom apartment, available for NEXT ACADEMIC YEAR, 1st July 2022, Egerton Rd, Fallowfield, Manchester, M14 6NQ This 7 bedroom Apartment is well maintained and well maintained with spacious rooms. It has been specially developed with attention to the specific needs of students and...",3276.0,756.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128424734/104428_104428-10685_IMG_00_0000_max_476x317.jpeg,7,apartment,"('53.4794892', '-2.2451148')",53.4794892,-2.2451148,,965
7 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128424809#/?channel=STU_LET,"Egerton Road, 7 Bed, Manchester M14 6YQ",*2022-2023- Newly Refurbished seven-bedroom property is now available Rent: £110 per week per person Deposit: £550 An all-inclusive bills package can be provided,3337.0,770.0,26/10/2022,"Buraq Estates, Manchester",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/105k/104428/128424590/104428_104428-10604_IMG_00_0000_max_476x317.png,7,house,"('53.438353', '-2.2162655')",53.438353,-2.2162655,,965
