title,link,address,description,price,price_weekly,date,seller,image,bed,type,lat_lon,lat,lon,sq_ft,nres
2 bedroom flat,https://www.rightmove.co.uk/properties/128198672#/?channel=STU_LET,"Bolton Drive, Mount Florida",Currently in the final stages of refurbishment; this is a two bedroom apartment located in the popular suburb of Mount Florida - more images to follow shortly.,950.0,219.0,28/10/2022,"1-2-Let, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/6k/5827/128519393/5827_101094000022_IMG_06_0000_max_476x317.jpeg,2,flat,"('55.8260397', '-4.2589571')",55.8260397,-4.2589571,,37
1 bedroom house share,https://www.rightmove.co.uk/properties/128198672#/?channel=STU_LET,"Peel Street, Partick, Glasgow, G11","Immaculate, refurbished and newly furnished bedsit set within a traditional property in Partick. Available now.",700.0,162.0,28/10/2022,"Robb Residential, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/226k/225530/128505632/225530_P1707_IMG_00_0002_max_476x317.jpeg,1,share,"('55.8731262', '-4.3104616')",55.8731262,-4.3104616,,37
2 bedroom flat,https://www.rightmove.co.uk/properties/128623835#/?channel=STU_LET,"39 Dalmarnock Drive, Glasgow, G40","GSPC Ltd are delighted to bring to the market this modern second floor flat, set within the popular and much sought after address of Dalmarnock Drive, Bridgeton.",725.0,167.0,27/10/2022,"GSPC, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/80k/79465/128476502/79465_1793_IMG_00_0000_max_476x317.jpeg,2,flat,"('55.8609825', '-4.2488787')",55.8609825,-4.2488787,,37
2 bedroom flat,https://www.rightmove.co.uk/properties/128623835#/?channel=STU_LET,"Victoria Crescent Road, Dowanhill, Glasgow, G12","An immaculately finished two bedroom furnished apartment located within an exclusive, gated development in the ever-desirable area of Dowanhill.",2500.0,577.0,27/10/2022,"Robb Residential, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/226k/225530/128469959/225530_P1748_IMG_00_0002_max_476x317.jpeg,2,flat,"('55.8764067', '-4.2979311')",55.8764067,-4.2979311,,37
3 bedroom house,https://www.rightmove.co.uk/properties/85944519#/?channel=STU_LET,"Spacious furnished 2 1/2 bed @ Fergus Drive, G20.",NOT AVAILABLE TO STUDENTS- An unusual but unique 2 bed plus box room semi detached on Fergus Drive with a flexible layout that`d suit a couple or single professional.,1500.0,346.0,26/10/2022,"HAP Sales & Lettings, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/153k/152345/128438768/152345_31899660_IMG_00_0000_max_476x317.jpeg,3,house,"('55.8609825', '-4.2488787')",55.8609825,-4.2488787,,37
1 bedroom flat,https://www.rightmove.co.uk/properties/85944519#/?channel=STU_LET,"Rannoch Street, Cathcart, Glasgow, G44",**EMAIL ENQUIRY ONLY** Macleod Lettings are delighted to bring to market this perfectly formed and newly renovated one double bedroom property in the heart of Cathcart. ,795.0,183.0,26/10/2022,"MACLEOD LETTINGS, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/120k/119962/128429594/119962_P434_IMG_00_0000_max_476x317.jpeg,1,flat,"('55.8198165', '-4.2605763')",55.8198165,-4.2605763,,37
2 bedroom flat,https://www.rightmove.co.uk/properties/128004845#/?channel=STU_LET,"Pollokshaws Road, Glasgow, G41",Superb 2 bed furnished flat in Glasgow's bustling South Side.,1275.0,294.0,24/10/2022,"Robb Residential, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/226k/225530/128215781/225530_P1716_IMG_00_0002_max_476x317.jpeg,2,flat,"('55.8318061', '-4.2784375')",55.8318061,-4.2784375,,37
1 bedroom flat,https://www.rightmove.co.uk/properties/128004845#/?channel=STU_LET,"St Vincent Street, Finnieston, Glasgow, G3","Stunning & unique modern main door flat with private front & rear gardens along with private parking within West Ends' enviable location Finnieston, Glasgow, Dorset Street. G3. ",1295.0,299.0,24/10/2022,"Robb Residential, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/226k/225530/128646923/225530_P1749_IMG_00_0000_max_476x317.jpeg,1,flat,"('55.8630327', '-4.2712298')",55.8630327,-4.2712298,,37
1 bedroom ground floor flat,https://www.rightmove.co.uk/properties/128562902#/?channel=STU_LET,"MOUNT FLORIDA, FLORIDA STREET, G42 9DL - FURNISHED","A spacious, one bedroom ground floor tenement flat situated in the well sought after area of Mount Florida, offering easy access to all Local Amenities and Transport Links to all parts of the City. Tenants would be ideally situated within walking distance of Mount Florida train station as well as...",745.0,172.0,24/10/2022,"Martin & Co, Glasgow Shawlands",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/208k/207332/128332823/207332_101138002321_IMG_00_0000_max_476x317.jpeg,1,flat,"('55.8609825', '-4.2488787')",55.8609825,-4.2488787,,37
1 bedroom flat,https://www.rightmove.co.uk/properties/128562902#/?channel=STU_LET,"Dalmarnock Drive, Bridgeton, Glasgow, G40","Superb opportunity to let this 1-bedroom, top floor flat in this popular development close to the City Centre and Glasgow Green. ",625.0,144.0,21/10/2022,"One Stop Properties, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/47k/46415/128477420/46415_P80_IMG_00_0000_max_476x317.jpeg,1,flat,"('55.8479295', '-4.2235314')",55.8479295,-4.2235314,,37
2 bedroom terraced house,https://www.rightmove.co.uk/properties/128519393#/?channel=STU_LET,"Tormusk Road, Castlemilk, Glasgow, G45","One Stop Properties are pleased to present this modern, mid-terrace Villa situated in this popular locale. Close to transport links and local amenities. ",795.0,183.0,20/10/2022,"One Stop Properties, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/47k/46415/128246852/46415_P121_IMG_00_0000_max_476x317.jpeg,2,house,"('55.8066844', '-4.2132164')",55.8066844,-4.2132164,,37
2 bedroom flat,https://www.rightmove.co.uk/properties/128519393#/?channel=STU_LET,"Crossmill Avenue, Barrhead, East Renfrewshire, G78",No agent lingo here - we let our photos and virtual tour do the talking!,715.0,165.0,20/10/2022,"Property Store, East Kilbride",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/64k/63545/128504399/63545_P1373_IMG_00_0000_max_476x317.jpeg,2,flat,"('55.8609825', '-4.2488787')",55.8609825,-4.2488787,,37
2 bedroom flat,https://www.rightmove.co.uk/properties/128505632#/?channel=STU_LET,"Commore Drive, Knightwood, Glasgow, G13",Stunning upper Cottage flat which is beautifully furnished with private garden. Viewing is essential. Available early December. ,1200.0,277.0,20/10/2022,"Robb Residential, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/226k/225530/128229704/225530_P1743_IMG_00_0000_max_476x317.jpeg,2,flat,"('55.8609825', '-4.2488787')",55.8609825,-4.2488787,,37
2 bedroom flat,https://www.rightmove.co.uk/properties/128505632#/?channel=STU_LET,"Maryhill Road, Glasgow, G20",Robb Residential are delighted to bring this stunning 2 bed flat with en-suite and private garaged parking to the lettings market. Online enquires only ,1175.0,271.0,18/10/2022,"Robb Residential, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/226k/225530/128167673/225530_P1648_IMG_00_0000_max_476x317.jpeg,2,flat,"('55.88908', '-4.2879415')",55.88908,-4.2879415,,37
2 bedroom flat,https://www.rightmove.co.uk/properties/128476502#/?channel=STU_LET,"Moat Avenue, Knightswood, Glasgow, G13",Situated in an extremely popular area within Knightswood this two bedroom unfurnished lower cottage flat is available now.,1000.0,231.0,18/10/2022,"CAIRN LETTING & ESTATE AGENCY, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58202/128165078/58202_P2780_IMG_00_0001_max_476x317.jpeg,2,flat,"('55.8959503', '-4.3468467')",55.8959503,-4.3468467,,37
1 bedroom flat,https://www.rightmove.co.uk/properties/128646923#/?channel=STU_LET,"St Vincent Street, Finnieston, Glasgow, G3","Stunning & unique modern main door flat with private front & rear gardens along with private parking within West Ends' enviable location Finnieston, Glasgow, Dorset Street. G3. ",1295.0,299.0,24/10/2022,"Robb Residential, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/226k/225530/128646923/225530_P1749_IMG_00_0000_max_476x317.jpeg,1,flat,"('55.8630327', '-4.2712298')",55.8630327,-4.2712298,,37
2 bedroom flat,https://www.rightmove.co.uk/properties/128646923#/?channel=STU_LET,"Glenfarg Street, Glasgow, G20","Tay Letting are delighted to bring to the market this well presented top floor flat two bedroom property to the market, conveniently located at St George’s Cross, AVAILABLE NOW, UNFURNISHED. ",1050.0,242.0,18/10/2022,"TAY LETTING, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/110k/109514/128148248/109514_P4043_IMG_00_0001_max_476x317.jpeg,2,flat,"('55.872575', '-4.2671625')",55.872575,-4.2671625,,37
2 bedroom flat,https://www.rightmove.co.uk/properties/128148248#/?channel=STU_LET,"Fenella Street, Shettleston, Glasgow, G32","Regent Property are delighted to bring to this spacious two-bedroom apartment which is situated within the popular area of Shettleston, offered on an unfurnished basis.",775.0,179.0,18/10/2022,"Regent Property Glasgow Ltd, Glasgow",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/71k/70050/85936674/70050_P248_IMG_00_0000_max_476x317.jpeg,2,flat,"('55.8519464', '-4.1643848')",55.8519464,-4.1643848,,37
