title,link,address,description,price,sq_ft,date,seller,image,bed,type,lat_lon,lat,lon,nres
Commercial property for sale,https://www.rightmove.co.uk/properties/127696373#/?channel=COM_BUY,"27 Edge Street, London, W8 7PN","Rare opportunity to acquire a freehold building in RBKC, close to Kensington Church Street, formerly operating as a school.",7000000.0,7466,,"Savills, West End Offices",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/219k/218165/127538999/218165_119319-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/127538999#/?channel=COM_BUY,"11-12 Great Sutton Street, Clerkenwell & Farringdon, London, EC1V 0BX","Prime Clerkenwell freehold office building of 7,105 sq ft | Planning consent for additional floor and repositioning to provide 8,445 sq ft",7000000.0,7105,,"ELLIS BROWN COMMERCIAL LIMITED, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/225k/224120/121327448/224120_99161-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Land for sale,https://www.rightmove.co.uk/properties/127538999#/?channel=COM_BUY,"27 Edge Street W8, Edge Street, London",An exceptionally rare opportunity to acquire a substantial freehold building.,,,,"Savills, Margaret Street- Development",,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/121327448#/?channel=COM_BUY,"251 Pentonville Road, London, N1 9NG",Highly prominent prime freehold building situated in King's Cross.,6750000.0,5825,,"ELLIS BROWN COMMERCIAL LIMITED, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/225k/224120/84944214/224120_102570-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/121327448#/?channel=COM_BUY,"251 Pentonville Road, King's Cross, N1 9NG","Prime Freehold, situated 320 metres from Kings Cross station",6750000.0,5825,,"Compton, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/236k/235154/84881625/235154_102614-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/126851132#/?channel=COM_BUY,"12 Francis Street , London, SW1P 1QN","12 Francis Street is well located, being within close walking distance to Victoria station, St James’s park & Westminster. Victoria station also benefits from the Gatwick Express allowing direct access to Gatwick Airport. A stunning and impressive fitted creative space with an abundance of natur...",6500000.0,5890,,"Tuckerman Commercial Limited, Tuckerman Commercial Limited",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/197k/196085/74223492/196085_1394_IMG_04_0000_max_476x317.jpg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Mixed use for sale,https://www.rightmove.co.uk/properties/126851132#/?channel=COM_BUY,"16 Wotton Road, Cricklewood, London, NW2 6PX",Remodelled former aircraft factory comprising three separate commercial spaces and a single residential penthouse above,6500000.0,12689,,"Dutch & Dutch, Commercial",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/85k/84379/88798018/84379_23448-1_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Residential development for sale,https://www.rightmove.co.uk/properties/84944214#/?channel=COM_BUY,"Blackbird Hill, London, NW9",A CONSENTED RESIDENTIAL LED DEVELOPMENT OPPORTUNITY WITH FURTHER DEVELOPMENT POTENTIAL,6500000.0,30448,,"ESTATE OFFICE INVESTMENTS LIMITED, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/229k/228224/121056011/228224_BlackbirdHillWembley_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Commercial property for sale,https://www.rightmove.co.uk/properties/84944214#/?channel=COM_BUY,"10-16 Bevis Marks, London EC3A 7LH","Located in the heart of the City of London’s tower cluster, the property presents a refurbishment or repositioning opportunity for an investor or owner occupier",6500000.0,10811,,"Savills, City Offices",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/209k/208040/123651614/208040_30E0C190-8CDD-4310-8C97-DF9AB96B5C1B_IMG_00_0002_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Commercial development for sale,https://www.rightmove.co.uk/properties/84881625#/?channel=COM_BUY,Chobham Manor ,"Chobham Manor is located to the north of Westfield Stratford City, Stratford International, and the East Village Estate, and just to the south of the Lee Valley VeloPark. The Queen Elizabeth Olympic Park is situated a short walk to the west.",6250000.0,19730,,"C F COMMERCIAL LIMITED, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/158k/157073/122410658/157073_0120_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
10 bedroom residential development for sale,https://www.rightmove.co.uk/properties/84881625#/?channel=COM_BUY,"King's Mews, London, WC1N","**Freehold Apartment Block For Sale** The freehold interest of a newly built apartment block with 5 separate 1,2 & 3 bedroom apartments is available for sale. Held in a SPV, the property can be purchased VP or with a management lease in place giving an underwritten rent roll for 3 years. ",6250000.0,5000,,"Sq One Real Estate, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/213k/212354/83763113/212354_KingsMews_IMG_04_0000_max_476x317.jpg,10,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Commercial development for sale,https://www.rightmove.co.uk/properties/74223492#/?channel=COM_BUY,"11-13 Edgeley Road, Clapham, SW4 6EH",An opportunity to acquire substantial community centre in the heart of Clapham,,,,"Bray Fox Smith Ltd, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/92k/91417/125376320/91417_8582_IMG_01_0001_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Land for sale,https://www.rightmove.co.uk/properties/74223492#/?channel=COM_BUY,"Gifford Street, London, N1",Rare opportunity to acquire a boutique development of 8 luxury flats in heart of Kings cross,6000000.0,,,"APC DEVELOPMENTS (UK) LIMITED, Canary Wharf",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/253k/252722/127570421/252722_Keskidee2_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Residential development for sale,https://www.rightmove.co.uk/properties/88798018#/?channel=COM_BUY,"Gifford Street, London, N1",Rare opportunity to acquire a boutique development of 8 luxury apartments in heart of Kings Cross,6000000.0,,,"APC DEVELOPMENTS (UK) LIMITED, Canary Wharf",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/253k/252722/127497611/252722_Keskidee_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
22 bedroom residential development for sale,https://www.rightmove.co.uk/properties/88798018#/?channel=COM_BUY,"Liverpool Road, London, N1",Dexters are delighted to offer this Unencumbered Freehold investment / development opportunity situated at the heart of Islington.,6000000.0,7091,,"Dexters Development & Investment, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/237k/236726/124303934/236726_134Liverpool_IMG_05_0000_max_476x317.jpeg,22,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Commercial development for sale,https://www.rightmove.co.uk/properties/121056011#/?channel=COM_BUY,"15 - 27 Falcon Road, London",South West London Residential-led Development Opportunity,,,,"Savills, Margaret Street- Development",,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
Office for sale,https://www.rightmove.co.uk/properties/121056011#/?channel=COM_BUY,"The Chapel, Rivington Street, Shoreditch, EC2A 3DU",The Chapel Shoreditch is accessed via a discreet courtyard on Chapel Place.,6000000.0,6960,,"Gerald Eve, London City",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/247k/246143/85815021/246143_8883FH_IMG_00_0000_max_476x317.jpeg,nan,sale,"('51.6418968', '-0.04734091095326029')",51.6418968,-0.04734091095326029,830
